worker_execution_index,pair_block_execution_index,batch_size,pair_rep,variant,iteration_index,elapsed_ns,elapsed_seconds,flows,flows_per_second
39,20,256,3,V3_CLEAN,78,12091052,0.012091052,256,21172.682079276477
39,20,256,3,V3_CLEAN,79,14214772,0.014214772,256,18009.43412950978
39,20,256,3,V3_CLEAN,80,12031972,0.012031972,256,21276.645258150533
39,20,256,3,V3_CLEAN,81,14404862,0.014404862,256,17771.777334624934
39,20,256,3,V3_CLEAN,82,12435361,0.012435361,256,20586.455029331275
39,20,256,3,V3_CLEAN,83,14361082,0.014361082,256,17825.954896713214
39,20,256,3,V3_CLEAN,84,12377452,0.012377452,256,20682.7705734589
39,20,256,3,V3_CLEAN,85,15941842,0.015941842,256,16058.370168265372
39,20,256,3,V3_CLEAN,86,12085131,0.012085131,256,21183.055442262066
39,20,256,3,V3_CLEAN,87,14385072,0.014385072,256,17796.22653261659
39,20,256,3,V3_CLEAN,88,12097552,0.012097552,256,21161.30602290447
39,20,256,3,V3_CLEAN,89,14646742,0.014646742,256,17478.289711118006
39,20,256,3,V3_CLEAN,90,12261772,0.012261772,256,20877.89595174335
39,20,256,3,V3_CLEAN,91,14570253,0.014570253,256,17570.044940194242
39,20,256,3,V3_CLEAN,92,12095971,0.012095971,256,21164.071904603607
39,20,256,3,V3_CLEAN,93,14530912,0.014530912,256,17617.61409056775
39,20,256,3,V3_CLEAN,94,11900292,0.011900292,256,21512.077182643923
39,20,256,3,V3_CLEAN,95,14316351,0.014316351,256,17881.65154654283
39,20,256,3,V3_CLEAN,96,12195792,0.012195792,256,20990.846678920072
39,20,256,3,V3_CLEAN,97,14584792,0.014584792,256,17552.53006007902
39,20,256,3,V3_CLEAN,98,12178502,0.012178502,256,21020.64769542264
39,20,256,3,V3_CLEAN,99,14556162,0.014556162,256,17587.05351039649
39,20,256,3,V3_CLEAN,100,12067651,0.012067651,256,21213.739111281888
40,20,256,3,V2_ORIGINAL,1,13593452,0.013593452,256,18832.596753201466
40,20,256,3,V2_ORIGINAL,2,12389682,0.012389682,256,20662.354368740052
40,20,256,3,V2_ORIGINAL,3,14296601,0.014296601,256,17906.35410472741
40,20,256,3,V2_ORIGINAL,4,12605692,0.012605692,256,20308.286129789623
40,20,256,3,V2_ORIGINAL,5,13364722,0.013364722,256,19154.906476917364
40,20,256,3,V2_ORIGINAL,6,12596972,0.012596972,256,20322.344131589718
40,20,256,3,V2_ORIGINAL,7,13424952,0.013424952,256,19068.969483093868
40,20,256,3,V2_ORIGINAL,8,12314422,0.012314422,256,20788.633035314204
40,20,256,3,V2_ORIGINAL,9,13326782,0.013326782,256,19209.438557635294
40,20,256,3,V2_ORIGINAL,10,12094572,0.012094572,256,21166.519989297678
40,20,256,3,V2_ORIGINAL,11,13545552,0.013545552,256,18899.192886343797
40,20,256,3,V2_ORIGINAL,12,15102712,0.015102712,256,16950.598011800794
40,20,256,3,V2_ORIGINAL,13,13220582,0.013220582,256,19363.746618719208
40,20,256,3,V2_ORIGINAL,14,12371302,0.012371302,256,20693.052356170756
40,20,256,3,V2_ORIGINAL,15,13628472,0.013628472,256,18784.204127946257
40,20,256,3,V2_ORIGINAL,16,12766201,0.012766201,256,20052.950756454484
40,20,256,3,V2_ORIGINAL,17,13406902,0.013406902,256,19094.642446107235
40,20,256,3,V2_ORIGINAL,18,12323601,0.012323601,256,20773.14901707707
40,20,256,3,V2_ORIGINAL,19,14369792,0.014369792,256,17815.15000356303
40,20,256,3,V2_ORIGINAL,20,12435522,0.012435522,256,20586.18850097326
40,20,256,3,V2_ORIGINAL,21,13518381,0.013518381,256,18937.17894176825
40,20,256,3,V2_ORIGINAL,22,12288771,0.012288771,256,20832.026245749064
40,20,256,3,V2_ORIGINAL,23,13306192,0.013306192,256,19239.163240692753
40,20,256,3,V2_ORIGINAL,24,13326542,0.013326542,256,19209.784503736977
40,20,256,3,V2_ORIGINAL,25,13603301,0.013603301,256,18818.96166232005
40,20,256,3,V2_ORIGINAL,26,12511232,0.012511232,256,20461.614012113274
40,20,256,3,V2_ORIGINAL,27,13510441,0.013510441,256,18948.308201042437
40,20,256,3,V2_ORIGINAL,28,12413302,0.012413302,256,20623.03809252365
40,20,256,3,V2_ORIGINAL,29,13423152,0.013423152,256,19071.526568424466
40,20,256,3,V2_ORIGINAL,30,12499391,0.012499391,256,20480.997834214482
40,20,256,3,V2_ORIGINAL,31,13707972,0.013707972,256,18675.26429146485
40,20,256,3,V2_ORIGINAL,32,12575552,0.012575552,256,20356.959280992196
40,20,256,3,V2_ORIGINAL,33,13069911,0.013069911,256,19586.97346906188
40,20,256,3,V2_ORIGINAL,34,12151212,0.012151212,256,21067.857263950296
40,20,256,3,V2_ORIGINAL,35,13388532,0.013388532,256,19120.841627745296
40,20,256,3,V2_ORIGINAL,36,12698552,0.012698552,256,20159.778847226047
40,20,256,3,V2_ORIGINAL,37,13564482,0.013564482,256,18872.817996293557
40,20,256,3,V2_ORIGINAL,38,12492332,0.012492332,256,20492.570962731377
40,20,256,3,V2_ORIGINAL,39,13371291,0.013371291,256,19145.49612299964
40,20,256,3,V2_ORIGINAL,40,12580682,0.012580682,256,20348.658363672177
40,20,256,3,V2_ORIGINAL,41,13469222,0.013469222,256,19006.294498672603
40,20,256,3,V2_ORIGINAL,42,12192501,0.012192501,256,20996.512528479598
40,20,256,3,V2_ORIGINAL,43,13490482,0.013490482,256,18976.341986891202
40,20,256,3,V2_ORIGINAL,44,12160971,0.012160971,256,21050.950618992512
40,20,256,3,V2_ORIGINAL,45,13188942,0.013188942,256,19410.199847720916
40,20,256,3,V2_ORIGINAL,46,12462451,0.012462451,256,20541.705640407334
40,20,256,3,V2_ORIGINAL,47,13200101,0.013200101,256,19393.791002053695
40,20,256,3,V2_ORIGINAL,48,12240452,0.012240452,256,20914.26035574503
40,20,256,3,V2_ORIGINAL,49,13264402,0.013264402,256,19299.77695187465
40,20,256,3,V2_ORIGINAL,50,12143052,0.012143052,256,21082.014636847474
40,20,256,3,V2_ORIGINAL,51,13334922,0.013334922,256,19197.712592544598
40,20,256,3,V2_ORIGINAL,52,12164152,0.012164152,256,21045.445666907155
40,20,256,3,V2_ORIGINAL,53,13165822,0.013165822,256,19444.28536250908
40,20,256,3,V2_ORIGINAL,54,12426442,0.012426442,256,20601.230826973642
40,20,256,3,V2_ORIGINAL,55,13186942,0.013186942,256,19413.14369927463
40,20,256,3,V2_ORIGINAL,56,12433891,0.012433891,256,20588.888868335744
40,20,256,3,V2_ORIGINAL,57,13110021,0.013110021,256,19527.047286957055
40,20,256,3,V2_ORIGINAL,58,12202372,0.012202372,256,20979.52758693146
40,20,256,3,V2_ORIGINAL,59,13097112,0.013097112,256,19546.29386997683
40,20,256,3,V2_ORIGINAL,60,12515322,0.012515322,256,20454.92716847397
40,20,256,3,V2_ORIGINAL,61,13145762,0.013145762,256,19473.956701787236
40,20,256,3,V2_ORIGINAL,62,12740952,0.012740952,256,20092.690090975935
40,20,256,3,V2_ORIGINAL,63,13761302,0.013761302,256,18602.890918315723
40,20,256,3,V2_ORIGINAL,64,12212111,0.012212111,256,20962.796686011126
40,20,256,3,V2_ORIGINAL,65,13480251,0.013480251,256,18990.744311808437
40,20,256,3,V2_ORIGINAL,66,12290722,0.012290722,256,20828.719419412464
40,20,256,3,V2_ORIGINAL,67,13927702,0.013927702,256,18380.634508119143
40,20,256,3,V2_ORIGINAL,68,12521252,0.012521252,256,20445.239821065818
40,20,256,3,V2_ORIGINAL,69,13192482,0.013192482,256,19404.99141859735
40,20,256,3,V2_ORIGINAL,70,12213651,0.012213651,256,20960.153520024436
40,20,256,3,V2_ORIGINAL,71,13072372,0.013072372,256,19583.286032557826
40,20,256,3,V2_ORIGINAL,72,12388592,0.012388592,256,20664.172328865137
40,20,256,3,V2_ORIGINAL,73,13365413,0.013365413,256,19153.916156575186
40,20,256,3,V2_ORIGINAL,74,12269792,0.012269792,256,20864.249369508463
40,20,256,3,V2_ORIGINAL,75,13473622,0.013473622,256,19000.08772696755
40,20,256,3,V2_ORIGINAL,76,12987631,0.012987631,256,19711.062009692145
40,20,256,3,V2_ORIGINAL,77,13626572,0.013626572,256,18786.823274408267
40,20,256,3,V2_ORIGINAL,78,12414022,0.012414022,256,20621.8419783693
40,20,256,3,V2_ORIGINAL,79,13471592,0.013471592,256,19002.950801954215
40,20,256,3,V2_ORIGINAL,80,12666652,0.012666652,256,20210.549717478618
40,20,256,3,V2_ORIGINAL,81,13378152,0.013378152,256,19135.67733420879
40,20,256,3,V2_ORIGINAL,82,12573291,0.012573291,256,20360.61998405986
40,20,256,3,V2_ORIGINAL,83,13359882,0.013359882,256,19161.84589055502
40,20,256,3,V2_ORIGINAL,84,12539672,0.012539672,256,20415.207032528444
40,20,256,3,V2_ORIGINAL,85,13422601,0.013422601,256,19072.309457757106
40,20,256,3,V2_ORIGINAL,86,14177592,0.014177592,256,18056.66293683723
40,20,256,3,V2_ORIGINAL,87,14280772,0.014280772,256,17926.201748756997
40,20,256,3,V2_ORIGINAL,88,12577981,0.012577981,256,20353.028041622896
40,20,256,3,V2_ORIGINAL,89,13514261,0.013514261,256,18942.95218954259
40,20,256,3,V2_ORIGINAL,90,12646062,0.012646062,256,20243.45602607357
40,20,256,3,V2_ORIGINAL,91,13453392,0.013453392,256,19028.658348764387
40,20,256,3,V2_ORIGINAL,92,12815192,0.012815192,256,19976.290640046594
40,20,256,3,V2_ORIGINAL,93,13542912,0.013542912,256,18902.87701788212
40,20,256,3,V2_ORIGINAL,94,12249882,0.012249882,256,20898.16048840307
40,20,256,3,V2_ORIGINAL,95,13490071,0.013490071,256,18976.920136298766
40,20,256,3,V2_ORIGINAL,96,12270952,0.012270952,256,20862.277026264954
40,20,256,3,V2_ORIGINAL,97,13557291,0.013557291,256,18882.828435267784
40,20,256,3,V2_ORIGINAL,98,12436322,0.012436322,256,20584.864238799866
40,20,256,3,V2_ORIGINAL,99,13535082,0.013535082,256,18913.812269478676
40,20,256,3,V2_ORIGINAL,100,12432551,0.012432551,256,20591.10797132463
41,21,8192,2,V3_CLEAN,1,535693762,0.535693762,8192,15292.319196354578
41,21,8192,2,V3_CLEAN,2,538718181,0.538718181,8192,15206.466551385984
41,21,8192,2,V3_CLEAN,3,537676402,0.537676402,8192,15235.929956249038
41,21,8192,2,V3_CLEAN,4,543995932,0.543995932,8192,15058.936139250396
41,21,8192,2,V3_CLEAN,5,538928052,0.538928052,8192,15200.54480296379
41,21,8192,2,V3_CLEAN,6,541189673,0.541189673,8192,15137.022025178223
41,21,8192,2,V3_CLEAN,7,543288012,0.543288012,8192,15078.558368779173
41,21,8192,2,V3_CLEAN,8,542197032,0.542197032,8192,15108.898641112442
41,21,8192,2,V3_CLEAN,9,540114312,0.540114312,8192,15167.159651196207
41,21,8192,2,V3_CLEAN,10,587889149,0.587889149,8192,13934.599769250037
41,21,8192,2,V3_CLEAN,11,540373701,0.540373701,8192,15159.879144451554
41,21,8192,2,V3_CLEAN,12,543436042,0.543436042,8192,15074.45102435808
41,21,8192,2,V3_CLEAN,13,542842533,0.542842533,8192,15090.932456466157
41,21,8192,2,V3_CLEAN,14,547162233,0.547162233,8192,14971.79356675372
41,21,8192,2,V3_CLEAN,15,544920413,0.544920413,8192,15033.38800413043
41,21,8192,2,V3_CLEAN,16,545587443,0.545587443,8192,15015.008327455222
41,21,8192,2,V3_CLEAN,17,542331272,0.542331272,8192,15105.158826245963
41,21,8192,2,V3_CLEAN,18,545526393,0.545526393,8192,15016.688660927903
41,21,8192,2,V3_CLEAN,19,555613494,0.555613494,8192,14744.0623535324
41,21,8192,2,V3_CLEAN,20,545049802,0.545049802,8192,15029.819238426217
42,21,8192,2,V2_ORIGINAL,1,553289104,0.553289104,8192,14806.002758369881
42,21,8192,2,V2_ORIGINAL,2,556334714,0.556334714,8192,14724.948477689279
42,21,8192,2,V2_ORIGINAL,3,565055676,0.565055676,8192,14497.686419134388
42,21,8192,2,V2_ORIGINAL,4,553885094,0.553885094,8192,14790.07124174387
42,21,8192,2,V2_ORIGINAL,5,553839754,0.553839754,8192,14791.28202848364
42,21,8192,2,V2_ORIGINAL,6,558478445,0.558478445,8192,14668.426460040011
42,21,8192,2,V2_ORIGINAL,7,559812554,0.559812554,8192,14633.469616688875
42,21,8192,2,V2_ORIGINAL,8,567006896,0.567006896,8192,14447.796063489148
42,21,8192,2,V2_ORIGINAL,9,562146855,0.562146855,8192,14572.704493739453
42,21,8192,2,V2_ORIGINAL,10,564886155,0.564886155,8192,14502.037140563307
42,21,8192,2,V2_ORIGINAL,11,560100055,0.560100055,8192,14625.958213840917
42,21,8192,2,V2_ORIGINAL,12,557522794,0.557522794,8192,14693.569640849517
42,21,8192,2,V2_ORIGINAL,13,561835005,0.561835005,8192,14580.79316364419
42,21,8192,2,V2_ORIGINAL,14,558543355,0.558543355,8192,14666.721798167307
42,21,8192,2,V2_ORIGINAL,15,578388097,0.578388097,8192,14163.500325284183
42,21,8192,2,V2_ORIGINAL,16,563072345,0.563072345,8192,14548.752167894163
42,21,8192,2,V2_ORIGINAL,17,557218215,0.557218215,8192,14701.601238932937
42,21,8192,2,V2_ORIGINAL,18,564043026,0.564043026,8192,14523.714721011373
42,21,8192,2,V2_ORIGINAL,19,557836104,0.557836104,8192,14685.316961843688
42,21,8192,2,V2_ORIGINAL,20,559096694,0.559096694,8192,14652.206117319665
43,22,8192,4,V2_ORIGINAL,1,533627722,0.533627722,8192,15351.526283711326
43,22,8192,4,V2_ORIGINAL,2,535267312,0.535267312,8192,15304.502659411415
43,22,8192,4,V2_ORIGINAL,3,538141432,0.538141432,8192,15222.763966629502
43,22,8192,4,V2_ORIGINAL,4,542491282,0.542491282,8192,15100.703498494195
43,22,8192,4,V2_ORIGINAL,5,539053512,0.539053512,8192,15197.00700883292
43,22,8192,4,V2_ORIGINAL,6,543280723,0.543280723,8192,15078.760672316364
43,22,8192,4,V2_ORIGINAL,7,583027978,0.583027978,8192,14050.783682974474
43,22,8192,4,V2_ORIGINAL,8,538445822,0.538445822,8192,15214.158352221368
43,22,8192,4,V2_ORIGINAL,9,541331392,0.541331392,8192,15133.05919638963
43,22,8192,4,V2_ORIGINAL,10,532962131,0.532962131,8192,15370.698073105685
43,22,8192,4,V2_ORIGINAL,11,536840631,0.536840631,8192,15259.649748828344
43,22,8192,4,V2_ORIGINAL,12,556045084,0.556045084,8192,14732.618335674379
43,22,8192,4,V2_ORIGINAL,13,537598012,0.537598012,8192,15238.151587509963
43,22,8192,4,V2_ORIGINAL,14,543333653,0.543333653,8192,15077.291742869458
43,22,8192,4,V2_ORIGINAL,15,534225931,0.534225931,8192,15334.336138767474
43,22,8192,4,V2_ORIGINAL,16,543847853,0.543847853,8192,15063.036389333689
43,22,8192,4,V2_ORIGINAL,17,538335072,0.538335072,8192,15217.288313699168
43,22,8192,4,V2_ORIGINAL,18,538635382,0.538635382,8192,15208.804088551315
43,22,8192,4,V2_ORIGINAL,19,568012685,0.568012685,8192,14422.21312363825
43,22,8192,4,V2_ORIGINAL,20,545877623,0.545877623,8192,15007.02658405179
44,22,8192,4,V3_CLEAN,1,534815601,0.534815601,8192,15317.429006712913
44,22,8192,4,V3_CLEAN,2,539201402,0.539201402,8192,15192.838834643831
44,22,8192,4,V3_CLEAN,3,543120892,0.543120892,8192,15083.198088428533
44,22,8192,4,V3_CLEAN,4,540704351,0.540704351,8192,15150.608617906239
44,22,8192,4,V3_CLEAN,5,542575972,0.542575972,8192,15098.346448707096
44,22,8192,4,V3_CLEAN,6,579551657,0.579551657,8192,14135.064408934992
44,22,8192,4,V3_CLEAN,7,534773571,0.534773571,8192,15318.632864899002
44,22,8192,4,V3_CLEAN,8,542190142,0.542190142,8192,15109.090640751634
44,22,8192,4,V3_CLEAN,9,534766831,0.534766831,8192,15318.825935185947
44,22,8192,4,V3_CLEAN,10,543249412,0.543249412,8192,15079.629759452
44,22,8192,4,V3_CLEAN,11,544146823,0.544146823,8192,15054.760321553877
44,22,8192,4,V3_CLEAN,12,541422242,0.541422242,8192,15130.51988728605
44,22,8192,4,V3_CLEAN,13,542085512,0.542085512,8192,15112.006904180093
44,22,8192,4,V3_CLEAN,14,541184263,0.541184263,8192,15137.173343859778
44,22,8192,4,V3_CLEAN,15,542020513,0.542020513,8192,15113.819133262214
44,22,8192,4,V3_CLEAN,16,535641091,0.535641091,8192,15293.82293039949
44,22,8192,4,V3_CLEAN,17,532296031,0.532296031,8192,15389.93252421978
44,22,8192,4,V3_CLEAN,18,538975332,0.538975332,8192,15199.211380605448
44,22,8192,4,V3_CLEAN,19,542893583,0.542893583,8192,15089.513408376388
44,22,8192,4,V3_CLEAN,20,539946573,0.539946573,8192,15171.871458474836
45,23,256,1,V3_CLEAN,1,13694942,0.013694942,256,18693.032799992874
45,23,256,1,V3_CLEAN,2,12323951,0.012323951,256,20772.559059996263
45,23,256,1,V3_CLEAN,3,14385982,0.014385982,256,17795.10081411196
45,23,256,1,V3_CLEAN,4,12585192,0.012585192,256,20341.366266005316
45,23,256,1,V3_CLEAN,5,14489742,0.014489742,256,17667.671377447576
45,23,256,1,V3_CLEAN,6,12381402,0.012381402,256,20676.17221377676
45,23,256,1,V3_CLEAN,7,14577903,0.014577903,256,17560.824763342163
45,23,256,1,V3_CLEAN,8,12673482,0.012673482,256,20199.657836733426
45,23,256,1,V3_CLEAN,9,14484302,0.014484302,256,17674.30698420953
45,23,256,1,V3_CLEAN,10,12446822,0.012446822,256,20567.499077274504
45,23,256,1,V3_CLEAN,11,16103162,0.016103162,256,15897.498888727567
45,23,256,1,V3_CLEAN,12,17078112,0.017078112,256,14989.94736654731
45,23,256,1,V3_CLEAN,13,18824533,0.018824533,256,13599.274946156698
45,23,256,1,V3_CLEAN,14,20413092,0.020413092,256,12540.97125511412
45,23,256,1,V3_CLEAN,15,15456922,0.015456922,256,16562.159011994754
45,23,256,1,V3_CLEAN,16,12448102,0.012448102,256,20565.384184673294
45,23,256,1,V3_CLEAN,17,15842032,0.015842032,256,16159.543169714594
45,23,256,1,V3_CLEAN,18,15258312,0.015258312,256,16777.740552165928
45,23,256,1,V3_CLEAN,19,22149663,0.022149663,256,11557.737921339933
45,23,256,1,V3_CLEAN,20,20578293,0.020578293,256,12440.293274082549
45,23,256,1,V3_CLEAN,21,19592923,0.019592923,256,13065.942228221893
45,23,256,1,V3_CLEAN,22,17822182,0.017822182,256,14364.122193343106
45,23,256,1,V3_CLEAN,23,15116792,0.015116792,256,16934.809978201723
45,23,256,1,V3_CLEAN,24,13102442,0.013102442,256,19538.342547137396
45,23,256,1,V3_CLEAN,25,14466292,0.014466292,256,17696.31084454814
45,23,256,1,V3_CLEAN,26,12289141,0.012289141,256,20831.39903757309
45,23,256,1,V3_CLEAN,27,15451162,0.015451162,256,16568.33317778948
45,23,256,1,V3_CLEAN,28,12234412,0.012234412,256,20924.585505212675
45,23,256,1,V3_CLEAN,29,14634532,0.014634532,256,17492.872337837656
45,23,256,1,V3_CLEAN,30,13138512,0.013138512,256,19484.702681703988
45,23,256,1,V3_CLEAN,31,14478231,0.014478231,256,17681.71816018131
45,23,256,1,V3_CLEAN,32,12564692,0.012564692,256,20374.554346417724
45,23,256,1,V3_CLEAN,33,15154112,0.015154112,256,16893.104657006625
45,23,256,1,V3_CLEAN,34,12513222,0.012513222,256,20458.35996516325
45,23,256,1,V3_CLEAN,35,14441382,0.014441382,256,17726.83528487786
45,23,256,1,V3_CLEAN,36,12203751,0.012203751,256,20977.156941337133
45,23,256,1,V3_CLEAN,37,14606912,0.014606912,256,17525.94935876933
45,23,256,1,V3_CLEAN,38,12550162,0.012550162,256,20398.143067794663
45,23,256,1,V3_CLEAN,39,14293672,0.014293672,256,17910.023400564947
45,23,256,1,V3_CLEAN,40,12136682,0.012136682,256,21093.07964071235
45,23,256,1,V3_CLEAN,41,14505881,0.014505881,256,17648.014622483115
45,23,256,1,V3_CLEAN,42,12203582,0.012203582,256,20977.447441251268
45,23,256,1,V3_CLEAN,43,14464042,0.014464042,256,17699.06365039593
45,23,256,1,V3_CLEAN,44,12141042,0.012141042,256,21085.50485205471
45,23,256,1,V3_CLEAN,45,15188362,0.015188362,256,16855.010434963297
45,23,256,1,V3_CLEAN,46,12236432,0.012236432,256,20921.13125786994
45,23,256,1,V3_CLEAN,47,14317232,0.014317232,256,17880.55121269251
45,23,256,1,V3_CLEAN,48,12289212,0.012289212,256,20831.278685728586
45,23,256,1,V3_CLEAN,49,15118032,0.015118032,256,16933.420963786823
45,23,256,1,V3_CLEAN,50,12549812,0.012549812,256,20398.71194883238
45,23,256,1,V3_CLEAN,51,14906362,0.014906362,256,17173.875154782905
45,23,256,1,V3_CLEAN,52,12858532,0.012858532,256,19908.960058582114
45,23,256,1,V3_CLEAN,53,14808723,0.014808723,256,17287.108415762792
45,23,256,1,V3_CLEAN,54,12339341,0.012339341,256,20746.650894889768
45,23,256,1,V3_CLEAN,55,14617762,0.014617762,256,17512.940763435607
45,23,256,1,V3_CLEAN,56,12491121,0.012491121,256,20494.55769422136
45,23,256,1,V3_CLEAN,57,14594451,0.014594451,256,17540.913323837944
45,23,256,1,V3_CLEAN,58,12308062,0.012308062,256,20799.375238766264
45,23,256,1,V3_CLEAN,59,14763832,0.014763832,256,17339.671705828136
45,23,256,1,V3_CLEAN,60,12919442,0.012919442,256,19815.097277421115
45,23,256,1,V3_CLEAN,61,14602062,0.014602062,256,17531.770512959058
45,23,256,1,V3_CLEAN,62,12340651,0.012340651,256,20744.448570824992
45,23,256,1,V3_CLEAN,63,14671512,0.014671512,256,17448.781011800285
45,23,256,1,V3_CLEAN,64,12708622,0.012708622,256,20143.804733510842
45,23,256,1,V3_CLEAN,65,14679392,0.014679392,256,17439.41438446497
45,23,256,1,V3_CLEAN,66,12491432,0.012491432,256,20494.047439877188
45,23,256,1,V3_CLEAN,67,15018262,0.015018262,256,17045.913834769963
45,23,256,1,V3_CLEAN,68,12957821,0.012957821,256,19756.4081183094
45,23,256,1,V3_CLEAN,69,14984303,0.014984303,256,17084.545073601355
45,23,256,1,V3_CLEAN,70,12350932,0.012350932,256,20727.180750408148
45,23,256,1,V3_CLEAN,71,15392392,0.015392392,256,16631.59306233885
45,23,256,1,V3_CLEAN,72,12355182,0.012355182,256,20720.050906575074
45,23,256,1,V3_CLEAN,73,14433372,0.014433372,256,17736.673038012184
45,23,256,1,V3_CLEAN,74,12770961,0.012770961,256,20045.476609003817
45,23,256,1,V3_CLEAN,75,15088932,0.015088932,256,16966.078182339214
45,23,256,1,V3_CLEAN,76,13459352,0.013459352,256,19020.232177596663
45,23,256,1,V3_CLEAN,77,14365912,0.014365912,256,17819.961586845304
45,23,256,1,V3_CLEAN,78,12683382,0.012683382,256,20183.89101581897
45,23,256,1,V3_CLEAN,79,14633052,0.014633052,256,17494.64158263088
45,23,256,1,V3_CLEAN,80,12500301,0.012500301,256,20479.50685347497
45,23,256,1,V3_CLEAN,81,14412242,0.014412242,256,17762.67703525933
45,23,256,1,V3_CLEAN,82,12439641,0.012439641,256,20579.37202528594
45,23,256,1,V3_CLEAN,83,14570442,0.014570442,256,17569.817030945254
45,23,256,1,V3_CLEAN,84,13843302,0.013843302,256,18492.69776820588
45,23,256,1,V3_CLEAN,85,14700112,0.014700112,256,17414.83330195035
45,23,256,1,V3_CLEAN,86,12651341,0.012651341,256,20235.009079274678
45,23,256,1,V3_CLEAN,87,14776443,0.014776443,256,17324.873110531404
45,23,256,1,V3_CLEAN,88,12271072,0.012271072,256,20862.073012040026
45,23,256,1,V3_CLEAN,89,14504132,0.014504132,256,17650.14273174017
45,23,256,1,V3_CLEAN,90,12338402,0.012338402,256,20748.22979507395
45,23,256,1,V3_CLEAN,91,14350522,0.014350522,256,17839.07233479033
45,23,256,1,V3_CLEAN,92,12232171,0.012232171,256,20928.419002644747
45,23,256,1,V3_CLEAN,93,14407662,0.014407662,256,17768.323548956105
45,23,256,1,V3_CLEAN,94,12313671,0.012313671,256,20789.900915819497
45,23,256,1,V3_CLEAN,95,14421233,0.014421233,256,17751.602792909594
45,23,256,1,V3_CLEAN,96,12462111,0.012462111,256,20542.26607354083
45,23,256,1,V3_CLEAN,97,14692081,0.014692081,256,17424.35261553486
45,23,256,1,V3_CLEAN,98,12303962,0.012303962,256,20806.306131309575
45,23,256,1,V3_CLEAN,99,15033242,0.015033242,256,17028.928291049928
45,23,256,1,V3_CLEAN,100,12350922,0.012350922,256,20727.19753229759
46,23,256,1,V2_ORIGINAL,1,13007302,0.013007302,256,19681.252883957026
46,23,256,1,V2_ORIGINAL,2,11809082,0.011809082,256,21678.230365408588
46,23,256,1,V2_ORIGINAL,3,12910881,0.012910881,256,19828.23635350678
46,23,256,1,V2_ORIGINAL,4,11887542,0.011887542,256,21535.149991478476
46,23,256,1,V2_ORIGINAL,5,12798391,0.012798391,256,20002.514378565244
46,23,256,1,V2_ORIGINAL,6,12075382,0.012075382,256,21200.15747741976
46,23,256,1,V2_ORIGINAL,7,12868112,0.012868112,256,19894.138316483415
46,23,256,1,V2_ORIGINAL,8,11815291,0.011815291,256,21666.838336863646
46,23,256,1,V2_ORIGINAL,9,13111782,0.013111782,256,19524.424673930665
46,23,256,1,V2_ORIGINAL,10,11856231,0.011856231,256,21592.021950314564
46,23,256,1,V2_ORIGINAL,11,12773082,0.012773082,256,20042.148010949903
46,23,256,1,V2_ORIGINAL,12,11866501,0.011866501,256,21573.334886164
46,23,256,1,V2_ORIGINAL,13,13032732,0.013032732,256,19642.850017939447
46,23,256,1,V2_ORIGINAL,14,12048511,0.012048511,256,21247.438791399203
46,23,256,1,V2_ORIGINAL,15,13037511,0.013037511,256,19635.649780084557
46,23,256,1,V2_ORIGINAL,16,12885762,0.012885762,256,19866.88874123238
46,23,256,1,V2_ORIGINAL,17,13281222,0.013281222,256,19275.334754588093
46,23,256,1,V2_ORIGINAL,18,12208912,0.012208912,256,20968.28939384607
46,23,256,1,V2_ORIGINAL,19,13231302,0.013231302,256,19348.05811249717
46,23,256,1,V2_ORIGINAL,20,12295221,0.012295221,256,20821.09788835841
46,23,256,1,V2_ORIGINAL,21,13514022,0.013514022,256,18943.287201989162
46,23,256,1,V2_ORIGINAL,22,12767352,0.012767352,256,20051.142946477863
46,23,256,1,V2_ORIGINAL,23,13165281,0.013165281,256,19445.08438520986
46,23,256,1,V2_ORIGINAL,24,12234402,0.012234402,256,20924.60260828441
46,23,256,1,V2_ORIGINAL,25,13647012,0.013647012,256,18758.685051350436
46,23,256,1,V2_ORIGINAL,26,12551062,0.012551062,256,20396.680376529093
46,23,256,1,V2_ORIGINAL,27,13082812,0.013082812,256,19567.65869600511
46,23,256,1,V2_ORIGINAL,28,12446231,0.012446231,256,20568.475709634506
46,23,256,1,V2_ORIGINAL,29,13086702,0.013086702,256,19561.84224260627
46,23,256,1,V2_ORIGINAL,30,12060852,0.012060852,256,21225.697819689685
46,23,256,1,V2_ORIGINAL,31,13148401,0.013148401,256,19470.048106990347
46,23,256,1,V2_ORIGINAL,32,13542332,0.013542332,256,18903.686602868693
46,23,256,1,V2_ORIGINAL,33,13176152,0.013176152,256,19429.04119503175
46,23,256,1,V2_ORIGINAL,34,11912821,0.011912821,256,21489.45241433578
46,23,256,1,V2_ORIGINAL,35,12899571,0.012899571,256,19845.62122259725
46,23,256,1,V2_ORIGINAL,36,12077081,0.012077081,256,21197.175045857522
46,23,256,1,V2_ORIGINAL,37,13502441,0.013502441,256,18959.534798189452
46,23,256,1,V2_ORIGINAL,38,12216242,0.012216242,256,20955.707982864125
46,23,256,1,V2_ORIGINAL,39,13978482,0.013978482,256,18313.862692672923
46,23,256,1,V2_ORIGINAL,40,12406151,0.012406151,256,20634.925368875487
