config_order,config_id,config_description,discretize_continuous,discretizer,sample_around_instance,num_samples,kernel_width,disagreement_case_id,case_seed,model,model_display,y_true,attack_category,threshold,model_probability,model_prediction,model_outcome,local_prediction,local_prediction_clipped,local_decision,decision_agreement,local_r2,fidelity_gap,num_terms_returned,selected_feature_indices,selected_weights,elapsed_seconds
5,continuous_narrow_10k,Continuous features with a narrower local kernel,False,,True,10000,4.415880433163924,DISAGREE_12,136011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.3609530273261454,0.3609530273261454,0,True,0.3056905784422954,0.02627404959825541,15,"[46, 66, 11, 51, 2, 21, 77, 24, 27, 14, 42, 26, 13, 41, 28]","[0.0941893201544023, -0.08962296697849875, -0.03217943932577286, 0.031121950921475388, -0.022314152723786358, 0.02029748804667918, 0.014300602875552225, -0.01209640798492013, 0.011684333389552484, 0.007149481271365327, 0.004850387677699581, -0.004773653815110266, -0.0039735333602969065, -0.003156918711940872, 0.0021071655041369148]",0.2026061540000228
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_01,136000,lightgbm,LightGBM,0,Benign,0.26,0.27170970779733533,1,FP,0.5766294701549335,0.5766294701549335,1,True,0.3621040407219802,0.30491976235759816,15,"[66, 7, 40, 37, 0, 48, 42, 41, 11, 51, 53, 14, 46, 55, 13]","[-0.16465417763136783, -0.04902954109849439, 0.02104332038840093, 0.016984706155638064, 0.014267523083957307, -0.007620035925254808, 0.005656151302958211, -0.004597160239275181, 0.0040275279403011455, 0.0037068785916240785, 0.0026458060980897647, 0.0024732234460757697, -0.002250535213094133, 0.001756725689452698, -0.0013745962491022177]",0.16757891699990068
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_01,136000,xgboost,XGBoost,0,Benign,0.51,0.47803428769111633,0,TN,0.398242705063719,0.398242705063719,0,True,0.3085426663684506,0.07979158262739733,15,"[46, 66, 51, 11, 20, 7, 0, 42, 53, 41, 14, 55, 43, 40, 13]","[0.099158947220079, -0.08857224459267646, 0.032128844728863154, -0.030761882103180895, 0.022412043736569423, -0.022163129615902808, 0.02145416738814521, 0.008341679268073512, -0.004432451157016754, -0.004298514118434664, 0.0027324114233749823, 0.002209234274567555, -0.0018488522379231454, -0.001704965286432276, 0.00041495334171809606]",0.20175382100023853
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_02,136001,lightgbm,LightGBM,0,Benign,0.26,0.26787340135836474,1,FP,0.3513270220834824,0.3513270220834824,1,True,0.2811448048384201,0.08345362072511764,15,"[66, 7, 37, 51, 24, 76, 74, 21, 19, 54, 53, 23, 75, 39, 8]","[-0.08250722651854951, -0.06698147849984415, 0.034228528485441015, 0.030754273534413016, -0.02125132197180324, -0.01914203225140587, -0.010121574195414951, -0.006256046698106402, -0.004445714929543988, -0.003760184744345868, 0.0034112995075189774, 0.003188636151576458, -0.0021577374527168218, -0.0017710200058010032, -0.0010625479012749146]",0.1689348869999776
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_02,136001,xgboost,XGBoost,0,Benign,0.51,0.46210363507270813,0,TN,0.3314885772942604,0.3314885772942604,0,True,0.14149843921644334,0.13061505777844773,15,"[66, 0, 74, 7, 22, 24, 72, 21, 76, 2, 19, 75, 8, 54, 39]","[-0.04909031405444706, 0.03647088110430819, -0.029871918123390413, -0.028211740318376772, -0.01846367301303043, -0.017426768087037393, -0.014805367646666914, 0.01312909778275677, -0.01220466370093983, -0.012113086632955856, -0.011186328722578015, -0.009013153271484864, -0.004102995350787579, -0.0035004988337691933, -0.0009300371667630545]",0.2059777849999591
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_03,136002,lightgbm,LightGBM,0,Benign,0.26,0.2629219762567261,1,FP,0.47879417342082137,0.47879417342082137,1,True,0.2836673672967872,0.21587219716409528,15,"[66, 51, 46, 19, 7, 0, 37, 13, 55, 2, 53, 42, 48, 39, 12]","[-0.09324281868190992, 0.04968381460712369, 0.04025420505717338, -0.02855105298296726, -0.02616063550333025, 0.02453816647627447, 0.02316596591414513, 0.019281517664205283, 0.019023874715779814, -0.015999686692014944, 0.013753632698355979, 0.012179793455126282, -0.010746397658887623, 0.004730007427634527, 0.0015847452819340603]",0.16924545000028957
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_03,136002,xgboost,XGBoost,0,Benign,0.51,0.4528842270374298,0,TN,0.44721732969725403,0.44721732969725403,0,True,0.17426663442566492,0.0056668973401757805,15,"[66, 53, 30, 0, 11, 18, 7, 23, 12, 8, 29, 21, 19, 69, 39]","[-0.05348381080997738, 0.041587980562811024, 0.03560797611332747, 0.03248236883454087, -0.02803500135792243, -0.026874124410441524, -0.019865678324512446, 0.01748206953538321, 0.015762051941591134, 0.015229268460188652, 0.015008725935446318, 0.009999205607181504, -0.009200336972370333, 0.008987222676793385, 0.007589952268380532]",0.1963692010003797
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_04,136003,lightgbm,LightGBM,0,Benign,0.26,0.8066140522374621,1,FP,0.4269614663587743,0.4269614663587743,1,True,0.452705385574358,0.3796525858786878,15,"[66, 69, 0, 37, 19, 51, 46, 7, 13, 76, 41, 40, 11, 47, 42]","[-0.14002349807692185, 0.1344463661592333, -0.039633961912767225, 0.029083269271824603, -0.026261377667042073, 0.01897239337815149, 0.011366277105384341, -0.008152094514198913, 0.006871650760458213, 0.006762613080460304, 0.0049688111395330406, -0.004627267801980119, -0.0036812962172031206, -0.00333257744100341, 0.003185194406332195]",0.15671709800017197
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_04,136003,xgboost,XGBoost,0,Benign,0.51,0.06418690830469131,0,TN,0.3579190617744441,0.3579190617744441,0,True,0.23561122203663032,0.2937321534697528,15,"[69, 66, 18, 0, 16, 21, 38, 47, 28, 53, 11, 7, 67, 9, 42]","[0.08125292326879291, -0.05235032143379577, -0.036941630335677114, -0.02873560931606891, 0.02281883473776116, 0.02129310856286719, 0.018294575380299136, 0.017480340089946613, 0.016134854645682196, 0.014477979820245105, -0.013425524141293322, -0.012887207158096046, 0.00918385991777372, 0.007231760160801997, -0.006590713934535666]",0.21163439700012532
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_05,136004,lightgbm,LightGBM,0,Benign,0.26,0.0884499601482781,0,TN,0.08581542410200045,0.08581542410200045,0,True,0.14308043910556345,0.002634536046277655,15,"[69, 37, 66, 38, 43, 26, 10, 67, 47, 48, 21, 31, 2, 4, 45]","[0.02183625650923764, 0.020277458193971188, -0.01781825220008666, -0.008502784948006718, 0.006162199342795554, -0.005570335890004654, -0.004765778674481875, 0.004569052751842805, -0.003237930146193917, 0.0018751353393241263, 0.0018122338182418464, -0.0015801222242422719, -0.0011892960342498177, -0.0010991065375269514, 0.0005045142941986243]",0.1517068839998501
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_05,136004,xgboost,XGBoost,0,Benign,0.51,0.6096335053443909,1,FP,0.19569058843836676,0.19569058843836676,0,False,0.0917218085654311,0.41394291690602414,15,"[37, 23, 19, 2, 21, 48, 12, 11, 53, 7, 9, 67, 66, 26, 4]","[0.02419152703159656, 0.019623387847275253, -0.018650514102944382, -0.01497564699717336, 0.014138271330150871, 0.011632853730137371, 0.011089156598891651, -0.010155569342019392, 0.007981928661026884, -0.007782945560895465, 0.00731707088633981, 0.0068821765101479805, -0.006756820321302413, -0.005022727720480386, -0.002303910823819521]",0.20063485600030617
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_06,136005,lightgbm,LightGBM,0,Benign,0.26,0.5184144651378136,1,FP,0.40683120289026264,0.40683120289026264,1,True,0.334129010814751,0.111583262247551,15,"[66, 51, 46, 0, 19, 69, 13, 37, 7, 67, 55, 11, 41, 53, 48]","[-0.11502374636861062, 0.036673794544718544, 0.033322184142091205, -0.03217772678080487, -0.031102784705278236, 0.02907784594007034, 0.022762709610332905, 0.015556062119923419, -0.0143290446281423, 0.013489926467378734, 0.01215271720106654, -0.009584157006230429, 0.008118546960431766, 0.007307443627399343, -0.003556792067705767]",0.16206999199994243
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_06,136005,xgboost,XGBoost,0,Benign,0.51,0.08000002056360245,0,TN,0.3507320206675618,0.3507320206675618,0,True,0.17396727640992316,0.27073200010395937,15,"[66, 0, 18, 11, 53, 23, 29, 7, 13, 2, 41, 42, 48, 9, 52]","[-0.06364685054916452, -0.040579689132276935, -0.028562507380654134, -0.02409906414521801, 0.023175361217151868, 0.019883763725106664, 0.01815216659695381, -0.013268551181616933, -0.010304606959223458, -0.009241416830231455, 0.0077178181893199325, -0.007414790433922489, -0.004816383674113538, 0.0046248820098447165, 0.0044666842938775484]",0.20392731399988406
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_07,136006,lightgbm,LightGBM,1,Infilteration,0.26,0.2672456872982205,1,TP,0.49321328883936794,0.49321328883936794,1,True,0.2791846753183087,0.22596760154114742,15,"[66, 51, 46, 0, 19, 7, 37, 42, 53, 55, 13, 39, 12, 69, 8]","[-0.0988595638856993, 0.043020991070772875, 0.03876457622710254, 0.035915036560349015, -0.030894727527462307, -0.0227428931109889, 0.017545700583355174, 0.016964095363618675, 0.016276525636176566, 0.016174364236134258, 0.012005425082391706, 0.01078407121755125, -0.006190179960157647, 0.005127439106720916, -0.004498926417699236]",0.17098047900026359
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_07,136006,xgboost,XGBoost,1,Infilteration,0.51,0.4837058186531067,0,FN,0.4358842014763465,0.4358842014763465,0,True,0.15771148735521434,0.0478216171767602,15,"[66, 53, 0, 11, 18, 29, 23, 19, 8, 39, 7, 13, 69, 14, 12]","[-0.054527240979821215, 0.04138351260572063, 0.03765964805108534, -0.028220752780964805, -0.027538351185840696, 0.01895859730707517, 0.01885447112917127, -0.012553009209709351, 0.011578535236014258, 0.009971271949835407, -0.009510009386432788, 0.008261651628093258, 0.0071002752235360305, -0.005277953590847467, 0.0009725448975728988]",0.19440974100007224
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_08,136007,lightgbm,LightGBM,1,Infilteration,0.26,0.2629131365136174,1,TP,0.2998948763268094,0.2998948763268094,1,True,0.39499848163044526,0.03698173981319197,15,"[7, 66, 51, 46, 69, 37, 19, 10, 0, 53, 42, 43, 40, 14, 67]","[-0.11882661864898257, -0.10350600794983723, 0.03740287969388048, 0.021699302846135606, 0.020342079793804382, 0.019106232215243615, -0.018299254213085515, -0.014479148857500509, 0.014435855315081613, 0.011682136710764568, 0.008774007268252709, 0.008721645100387674, 0.007962495535711031, -0.004735897893738561, -0.003957769513581868]",0.16239935600015087
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_08,136007,xgboost,XGBoost,1,Infilteration,0.51,0.44532081484794617,0,FN,0.23916914669555828,0.23916914669555828,0,True,0.24536782273517677,0.2061516681523879,15,"[7, 66, 11, 18, 53, 69, 20, 19, 10, 24, 67, 9, 40, 14, 42]","[-0.05676981302442116, -0.05275508596663368, -0.045161613737830404, -0.02199144832533265, 0.021842472492225623, 0.02148340128311882, 0.019844162864863797, -0.01478590040455484, -0.011421216623241567, -0.010005083392766696, 0.008368938940639182, 0.00656571014748254, -0.0055763281220734635, 0.0034324705995955286, 0.0020192398443333384]",0.18931160000011005
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_09,136008,lightgbm,LightGBM,1,Brute Force -Web,0.26,0.31126687689255444,1,TP,0.35221127408079056,0.35221127408079056,1,True,0.2966397178919997,0.040944397188236115,15,"[66, 7, 37, 51, 0, 24, 46, 76, 74, 17, 73, 23, 70, 75, 39]","[-0.0862980011906104, -0.06381807209766584, 0.03592047951819833, 0.027214912059559386, 0.022810756277154166, -0.022177801764969265, 0.015775601689769953, -0.015393341212156991, -0.008440349181800179, -0.007961094132071606, -0.006979354693985933, 0.006606666795561762, 0.006177464844475517, 0.0020603284899146767, -0.0013748414743945418]",0.17750974399996267
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_09,136008,xgboost,XGBoost,1,Brute Force -Web,0.51,0.4868808388710022,0,FN,0.3340390354862416,0.3340390354862416,0,True,0.1399717883577677,0.1528418033847606,15,"[66, 0, 74, 7, 72, 24, 22, 2, 21, 19, 76, 53, 75, 8, 9]","[-0.048336551677682096, 0.03971354306415328, -0.029835529742161818, -0.02769704813186258, -0.01899899620883147, -0.01610118132703211, -0.014978935702965117, -0.010944065172145684, 0.010768626241692366, -0.008900540907122275, -0.007355387757964125, -0.007065589728363296, -0.002748699824009508, 0.002721202933945669, 0.0009433848704246307]",0.21047119299964834
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_10,136009,lightgbm,LightGBM,1,Infilteration,0.26,0.8946649828780958,1,TP,0.4274915401868037,0.4274915401868037,1,True,0.45457620956448463,0.46717344269129213,15,"[66, 69, 0, 37, 19, 51, 46, 16, 55, 43, 13, 7, 47, 54, 53]","[-0.13884967678195137, 0.13022236036170073, -0.041283084758543774, 0.02664050247011113, -0.025066716533192496, 0.02043811192172105, 0.013548852489800537, 0.008306072496596041, 0.008144374330013134, 0.007856137554012571, 0.007329710779667606, -0.006019480470843191, 0.004008691835948447, -0.003439890537083152, 0.0029601826371215977]",0.14909736199979307
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_10,136009,xgboost,XGBoost,1,Infilteration,0.51,0.41593611240386963,0,FN,0.3603520410476776,0.3603520410476776,0,True,0.23259620593851105,0.05558407135619203,15,"[69, 66, 18, 0, 16, 47, 38, 21, 11, 53, 2, 7, 14, 42, 55]","[0.07780668804543298, -0.05648569332585002, -0.0325444595140141, -0.029881150765133247, 0.025770788858615126, 0.024623275523497943, 0.022103548593742302, 0.017895233256641666, -0.01618280843262699, 0.013188728819708846, -0.012440599874405704, -0.007375225309101181, -0.006428673000822963, -0.0063193953011496185, 0.004217267137876789]",0.1951939069999753
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_11,136010,lightgbm,LightGBM,1,Infilteration,0.26,0.20817075540176824,0,FN,0.40216178292303,0.40216178292303,1,False,0.376213431591254,0.19399102752126177,15,"[7, 66, 10, 64, 37, 76, 53, 67, 48, 54, 13, 51, 42, 46, 9]","[-0.12516048033835625, -0.11908309578016278, -0.029140048648340848, -0.026419273953048324, 0.016158634326841014, 0.01467180181058204, 0.00873550021358448, -0.007076048368615831, -0.005034036391878361, 0.00448939567710371, 0.003667199420899367, 0.0033285668968608554, 0.0029873126779473404, 0.0025337620943854293, 0.001703471176190792]",0.14992545700033588
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_11,136010,xgboost,XGBoost,1,Infilteration,0.51,0.5706228017807007,1,TP,0.3926271803050769,0.3926271803050769,0,False,0.22164820729212742,0.1779956214756238,15,"[7, 66, 46, 10, 11, 28, 53, 38, 51, 0, 16, 9, 13, 54, 41]","[-0.06898422769086764, -0.06808068885465426, 0.05726650512150301, -0.025010972063677337, -0.016183569322427475, 0.015354147166678699, 0.013574822381380455, 0.01154913037285077, 0.00937632544586213, -0.008908814009183702, -0.00849375259222596, 0.00715917519055701, 0.0058577393276607005, 0.003790342512080651, 0.0027602724623784192]",0.199664243999905
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_12,136011,lightgbm,LightGBM,1,Infilteration,0.26,0.655675835830698,1,TP,0.55312918947474,0.55312918947474,1,True,0.37673560617880675,0.102546646355958,15,"[66, 26, 77, 40, 22, 14, 74, 11, 28, 24, 2, 19, 76, 21, 43]","[-0.1609457743556692, -0.022996748756093713, 0.02188519741773942, 0.018732166412967984, -0.011262845186054736, 0.007254782233728021, -0.007150725867565467, 0.0064314032213498885, 0.004917561467778652, -0.004435155252103005, -0.004394523024516906, 0.002291099300551461, 0.0020006830335077166, 0.0016000683259024308, 0.00134542315536061]",0.14856323999993037
6,continuous_wide_10k,Continuous features with a wider local kernel,False,,True,10000,8.831760866327848,DISAGREE_12,136011,xgboost,XGBoost,1,Infilteration,0.51,0.33467897772789,0,FN,0.36156526421524593,0.36156526421524593,0,True,0.30448833147108345,0.026886286487355915,15,"[46, 66, 51, 11, 2, 21, 77, 24, 27, 14, 42, 26, 19, 13, 41]","[0.09134341712017376, -0.0884900767239765, 0.031464184761302416, -0.03145596669645037, -0.022420534669203098, 0.020329624731526462, 0.01344440782187855, -0.012020058026112331, 0.011495238287411988, 0.007488361633784269, 0.0044418108019620576, -0.00440540346956042, 0.003511515523412982, -0.0030872218470531245, -0.00278136673904973]",0.2008124389999466
