search_term,file_path,line_number,context
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,395,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,40,Pkt Len Max,0.0,-0.7656013369560242,0.7885006076194719,0.7885006076194719,4,True,0.788500607619472,0.8026247488616742,-0.0,2.5861569573970438,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,396,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,41,Pkt Len Mean,0.0,-0.7634954452514648,0.5931461840609794,0.5931461840609794,7,True,0.5931461840609793,0.813956523022708,-0.0,4.059903488929037,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,397,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.5512065884603867,0.5512065884603867,8,True,-0.5512065884603867,1.0203700392383803,-4.1077879254645655,0.0793151239882579,0.0625,0.3125,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,398,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.6235537986331547,0.6235537986331547,6,True,-0.6235537986331547,0.8614975837736608,-2.856986557934791,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,399,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.6585429636354698,0.6585429636354698,5,True,-0.6585429636354698,1.1380757142473574,-5.538316718952808,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,400,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.3819863956790171,0.3819863956790171,9,True,-0.3819863956790171,0.8275247679198315,-4.542023270974502,0.0077026406308146,0.03125,0.78125,0.1875,0.78125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,401,"MLP_FN_08,mlp,MLP,FN,34297,224624,1,Infilteration,66,Init Fwd Win Byts,65535.0,2.431604146957397,-1.404898485966459,1.404898485966459,2,True,-1.404898485966459,1.9181841522569532,-3.6832548068169593,7.071074235826634,0.0625,0.8125,0.125,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,402,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.3975821925827676,1.3975821925827676,3,True,1.3975821925827678,2.334263857298534,-0.1462841521361168,6.551437246278852,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,403,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.7087119674811483,0.7087119674811483,6,True,0.7087119674811483,0.8493742094998665,-0.0,2.803752197427397,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,404,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.97889082631877,0.97889082631877,4,True,-0.97889082631877,0.9313560698146294,-2.5703361542707963,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,405,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,0.5324098790660988,0.5324098790660988,9,True,0.5324098790660989,0.6199398519855592,-0.0029123800587698,1.9802757466552123,0.75,0.0625,0.1875,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,406,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,41,Pkt Len Mean,0.0,-0.7634954452514648,0.7215566837970604,0.7215566837970604,5,True,0.7215566837970603,0.7441243140997795,-0.0,2.608338887846598,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,407,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.5779443113756803,0.5779443113756803,8,True,-0.5779443113756804,0.8434117243234686,-2.443259437956038,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,408,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,52,Down/Up Ratio,3.0,2.62729287147522,1.756521385506369,1.756521385506369,1,True,1.756521385506369,0.6504863466139316,0.7439361857255069,3.0375263395229366,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,409,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.6449174194239393,0.6449174194239393,7,True,-0.6449174194239393,0.9539281876967636,-2.8618818709071934,0.1271238278822948,0.0625,0.75,0.1875,0.75,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,410,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,66,Init Fwd Win Byts,1024.0,-0.6936777234077454,1.541215152841637,1.541215152841637,2,True,1.5412151528416365,2.8680487964069763,-0.0794677441544885,9.178238086825475,0.65625,0.34375,0.0,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,411,"MLP_FP_01,mlp,MLP,FP,49283,51450,0,Benign,69,Fwd Seg Size Min,24.0,0.1813714355230331,0.4960433703040416,0.4960433703040416,10,True,0.4960433703040415,0.5654672065262499,-0.1781403669957936,1.8808853962450856,0.9375,0.0625,0.0,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,422,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,0.1781320548365736,0.1781320548365736,3,True,0.1781320548365736,0.3236364253969964,-0.0583291739377368,0.9567187266775068,0.71875,0.09375,0.1875,0.71875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,423,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.0598052193384742,0.0598052193384742,6,True,-0.0598052193384742,0.0706400561297549,-0.2272293809560953,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,424,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,17,Flow IAT Mean,804307.0,-0.1609508842229843,0.0491371122999888,0.0491371122999888,9,True,0.0491371122999888,0.1735512881115353,-0.0052039882252322,0.8111446102416807,0.21875,0.78125,0.0,0.78125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,425,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,31,Fwd PSH Flags,1.0,5.396814346313477,0.1243110102965124,0.1243110102965124,4,True,0.1243110102965124,0.227638638361687,-0.1310267149661858,0.8062730751642403,0.6875,0.28125,0.03125,0.6875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,426,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,33,Fwd URG Flags,1.0,43.02157211303711,3.0724237675665305,3.0724237675665305,1,True,3.07242376756653,1.742709395418972,1.0850591658048605,6.400953244700315,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,427,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,45,SYN Flag Cnt,1.0,5.396814346313477,0.0517179114750777,0.0517179114750777,8,True,0.0517179114750777,0.0878547910693264,-0.0436772724434819,0.304570847264953,0.5625,0.40625,0.03125,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,428,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.0595924829740999,0.0595924829740999,7,True,0.0595924829740999,0.0949767037584467,-0.0056944125318308,0.3399160934220704,0.5625,0.0625,0.375,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,429,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,50,CWE Flag Count,1.0,43.02157211303711,2.311055784888728,2.311055784888728,2,True,2.311055784888728,1.83874767864552,-0.2720211972829512,5.685624026463669,0.96875,0.03125,0.0,0.96875,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,430,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,66,Init Fwd Win Byts,65535.0,2.431604146957397,-0.0484037377768634,0.0484037377768634,10,True,-0.0484037377768635,0.1520879034129797,-0.7106062466521851,0.251894405256208,0.25,0.625,0.125,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,431,"MLP_FP_03,mlp,MLP,FP,4667,25012,0,Benign,69,Fwd Seg Size Min,40.0,1.7942849397659302,0.1059624558688403,0.1059624558688403,5,True,0.1059624558688403,0.0867439250998795,-0.0702731338216826,0.2494192791374499,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,442,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,0,Dst Port,135.0,-0.5484739542007446,0.8749316055880696,0.8749316055880696,8,True,0.8749316055880696,1.9143631081831136,-0.1283024490291228,6.189903582451349,0.5,0.5,0.0,0.5,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,443,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.219818522458064,2.219818522458064,1,True,2.219818522458064,4.018285376729426,-0.0,12.046799616221408,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,444,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.1595884378682464,1.1595884378682464,6,True,-1.1595884378682464,1.4646099078535972,-5.439230600265205,0.0,0.0,0.6875,0.3125,0.6875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,445,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.7372873212535744,0.7372873212535744,9,True,0.7372873212535747,0.8554122739441817,-0.0,2.920308098391763,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,446,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-1.5863909345637786,1.5863909345637786,3,True,-1.5863909345637786,1.7067041958163889,-4.95747513828658,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,447,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,0.896039236598382,0.896039236598382,7,True,0.896039236598382,0.9277569992837494,-0.0,3.3715579279982477,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,448,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-1.572888762787743,1.572888762787743,4,True,-1.5728887627877437,2.6259788630266505,-7.964505599615024,0.0,0.0,0.8125,0.1875,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,449,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,66,Init Fwd Win Byts,1.0,-0.7432376742362976,1.3931079636370032,1.3931079636370032,5,True,1.3931079636370036,3.330918958867105,-0.904705328106044,10.35783828703718,0.5625,0.4375,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,450,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,69,Fwd Seg Size Min,40.0,1.7942849397659302,2.079760167172956,2.079760167172956,2,True,2.079760167172956,2.305900330936495,-0.7757791426306123,7.999826309044504,0.875,0.125,0.0,0.875,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,451,"MLP_FP_05,mlp,MLP,FP,59742,197096,0,Benign,75,Idle Std,4253565.48688862,1.6762486696243286,0.7346311105839874,0.7346311105839874,10,True,0.7346311105839876,0.7970327816464847,-0.8520057091223646,2.448030727736304,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,452,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.2359500793659377,2.2359500793659377,2,True,2.235950079365938,3.279013241713681,-0.0,10.197694675162538,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,453,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,1.3026828605933034,1.3026828605933034,4,True,1.3026828605933036,1.324734852667875,-0.0,3.911913710274493,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,454,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.9361334999304992,0.9361334999304992,10,True,-0.9361334999304992,0.9349842973468134,-3.078167073475424,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,455,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,1.1147747764669709,1.1147747764669709,6,True,1.1147747764669709,1.215727775999011,-0.0,4.15540521152721,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,456,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.94438157250279,0.94438157250279,9,True,-0.94438157250279,1.5084780416240564,-4.916657707035843,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,457,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-1.0701135907521593,1.0701135907521593,7,True,-1.070113590752159,1.7011472804929624,-5.729923252831091,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,458,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,52,Down/Up Ratio,1.0,0.5059916377067566,1.0253059610521076,1.0253059610521076,8,True,1.0253059610521076,0.9543056229802802,0.0,3.4413966873303736,0.65625,0.0,0.34375,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,459,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-1.2491001449749524,1.2491001449749524,5,True,-1.2491001449749524,1.5006929217493,-5.23155817656802,0.0,0.0,0.8125,0.1875,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,460,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,66,Init Fwd Win Byts,1024.0,-0.6936777234077454,2.2730552978214016,2.2730552978214016,1,True,2.2730552978214016,4.256017669674003,-0.1433834010186571,14.216786905026034,0.65625,0.34375,0.0,0.65625,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,461,"MLP_FP_06,mlp,MLP,FP,41650,78177,0,Benign,69,Fwd Seg Size Min,24.0,0.1813714355230331,1.609620737019449,1.609620737019449,3,True,1.609620737019449,2.1828107958852043,-1.1503074041305594,7.329594654569179,0.9375,0.0625,0.0,0.9375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,462,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,0,Dst Port,3128.0,-0.3996730446815491,1.5392213058349056,1.5392213058349056,8,True,1.5392213058349054,2.7441999147427327,-0.1032920187352516,9.884477229446931,0.5625,0.4375,0.0,0.5625,Reference-sensitive direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,463,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.974674289787125,2.974674289787125,2,True,2.9746742897871243,4.213742924010374,-0.0,12.158985993655453,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,464,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.4141486772651208,1.4141486772651208,10,True,-1.4141486772651208,2.5816408425017503,-12.76905246419183,0.0034478359835662,0.03125,0.65625,0.3125,0.65625,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,465,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,11,Bwd Pkt Len Max,0.0,-0.684525191783905,1.5544091543657328,1.5544091543657328,7,True,1.5544091543657332,1.812333063754748,-0.0,6.474511694592848,0.75,0.0,0.25,0.75,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,466,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-2.3304046637597486,2.3304046637597486,3,True,-2.3304046637597486,2.622817091819265,-11.025278278280428,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,467,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,47,PSH Flag Cnt,1.0,0.9456127285957336,-1.747412483378629,1.747412483378629,6,True,-1.7474124833786293,2.520598034429105,-7.084021639671186,-0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,468,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,51,ECE Flag Cnt,0.0,-0.5218309164047241,-1.4681742973150276,1.4681742973150276,9,True,-1.4681742973150278,2.0787067828581574,-6.001880689861313,0.0,0.0,0.375,0.625,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,469,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-2.246991603287213,2.246991603287213,4,True,-2.246991603287213,2.2163234464270567,-7.943543582635658,0.0,0.0,0.8125,0.1875,0.8125,Reference-stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,470,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,66,Init Fwd Win Byts,29200.0,0.6713289022445679,1.9599853715443751,1.9599853715443751,5,True,1.9599853715443756,2.3640072257531983,-1.6700044633393305,8.760222490136707,0.84375,0.15625,0.0,0.84375,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,471,"MLP_FP_07,mlp,MLP,FP,30135,15708,0,Benign,69,Fwd Seg Size Min,40.0,1.7942849397659302,7.739997854930512,7.739997854930512,1,True,7.739997854930512,3.7677884217504087,2.4289468859543293,16.707949990472855,1.0,0.0,0.0,1.0,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,472,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,0,Dst Port,22.0,-0.5540919303894043,2.4654874650041254,2.4654874650041254,3,True,2.465487465004126,4.370797726270344,-0.82306348088542,11.480553253834788,0.3125,0.6875,0.0,0.6875,Moderately stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,473,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.3481945485742224,2.3481945485742224,5,True,2.348194548574223,3.717047397905299,-0.0,11.507503652203148,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,474,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-2.1207768633632056,2.1207768633632056,6,True,-2.120776863363206,2.039125712372152,-7.9722978129866995,0.0,0.0,0.6875,0.3125,0.6875,Moderately stable direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,475,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-2.524055705302246,2.524055705302246,2,True,-2.5240557053022457,2.3976918041788813,-6.691242222129984,0.0,0.0,0.625,0.375,0.625,Reference-sensitive direction,Decreases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
vit,results/stage14_integrated_gradients/stage14_4b_ig_top10_term_reliability.csv,476,"MLP_FP_08,mlp,MLP,FP,17265,186259,0,Benign,40,Pkt Len Max,0.0,-0.7656013369560242,1.4957464259956867,1.4957464259956867,10,True,1.495746425995687,1.4746747708600088,-0.0,5.324135048850697,0.8125,0.0,0.1875,0.8125,Reference-stable direction,Increases attack logit,Moderately reference-stable,Present only with explicit reference-sensitivity caveat"
