path,extension,size_bytes,sha256,git_tracked,scientific_stage,artifact_role,provenance_classification,structured_shape,row_count,dimension_basis,record_bound,redistribution_status,rights_basis,notes
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/infiltration_lightgbm_seed43_known_validation_prob_float32.npy,.npy,2770896,cd6b2822195c7d0bf29a8ab3d896685481c3c1ce2d0571043c5df654cba16e49,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/infiltration_lightgbm_seed43_operational_target_prob_float32.npy,.npy,1836000,71cb3378d1e94f200ac9e18790a21c5fa6e23b407de6f3e6efb3f35119824fe7,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/infiltration_lightgbm_seed43_validation_threshold_grid.csv,.csv,8834,ddf957f24c05c6cac3beb5f62296cad13d91aac544c818d9d4b967f8793f0b0a,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/stage28_2a28_infiltration_lightgbm_seed43_execution_progress.json,.json,904,7f97d4d37adce29c73abe564df7e05c2e49a3fded6926c730d6243fc3544ecc5,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/stage28_2a28_infiltration_lightgbm_seed43_fit_ledger.json,.json,514,b0bb4bc87c25e98ae7281f6664a42e17e48cadd9bbcbedb4a12c4ad12fa725cd,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a28_infiltration_lightgbm_seed43/stage28_2a28_infiltration_lightgbm_seed43_result.json,.json,11757,0866d4500c25d0c7e110a46f753d3d53702ed0ac769c9280800ca5e6671cc4ad,YES,Stage27;Stage28,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,json_object_keys=25,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/checksums.sha256,.sha256,871,ad97c4a97af91ff40860b81368f885af067ef2d866dee823430b38e75ba2bdde,YES,Stage27;Stage28,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/infiltration_xgboost_seed44_cpu_model.json,.json,633753,514c910f23c113da0a20f39172ef4b2683db1ec56169c5bdcdbed1114e928977,YES,Stage27;Stage28,FITTED_MODEL_WEIGHT,MODEL_WEIGHT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,MANUAL_RIGHTS_REVIEW,FITTED_FROM_EXTERNAL_DATA_REVIEW_REQUIRED,Fitted model or preprocessing checkpoint; no rights upgrade inferred
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/infiltration_xgboost_seed44_known_validation_prob_float32.npy,.npy,2770896,5900cfea9ea6996de94b044d12b4aa3f3f5eb96b015550b5c8bab15d974a0ee3,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/infiltration_xgboost_seed44_operational_target_prob_float32.npy,.npy,1836000,916eaa373af802bde244cdcc71c68e5c74ec3a4600298bbbdd7fd13ef1ce4352,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/infiltration_xgboost_seed44_validation_threshold_grid.csv,.csv,10589,48c543c0fa1a7072bca250d4ec8311b66a47bec4ea809c3d7d6204887758c0d8,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/stage28_2a29_infiltration_xgboost_seed44_execution_progress.json,.json,902,e6e06ea3632a4fe42ebba0b773b58f124c37a8634cd56301cc08952486753e07,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/stage28_2a29_infiltration_xgboost_seed44_fit_ledger.json,.json,513,df1d515ba160683fa35ee3013dd1c5bf8948f874f204136d027c8e35a7229867,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a29_infiltration_xgboost_seed44/stage28_2a29_infiltration_xgboost_seed44_result.json,.json,11704,7c1af03ee8d6b70a46e5e4520da34b48340ec06e216573a878379411950d15a9,YES,Stage27;Stage28,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,json_object_keys=25,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/checksums.sha256,.sha256,877,a48ada06939ac8fb2f69af0908e3c34063c9379d69a74bc05fbd2cdf72f97e3a,YES,Stage27;Stage28,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/infiltration_lightgbm_seed44_cpu_model.txt,.txt,1041910,f40e5d640f5b423ac6596141b7a8a4d57e5be330c367f664cbb5b86d49125179,YES,Stage27;Stage28,FITTED_MODEL_WEIGHT,MODEL_WEIGHT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,MANUAL_RIGHTS_REVIEW,FITTED_FROM_EXTERNAL_DATA_REVIEW_REQUIRED,Fitted model or preprocessing checkpoint; no rights upgrade inferred
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/infiltration_lightgbm_seed44_known_validation_prob_float32.npy,.npy,2770896,fc3a6a5b06893afdc8b371df8e837da0772809093622126ed3176643f00ce32c,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/infiltration_lightgbm_seed44_operational_target_prob_float32.npy,.npy,1836000,dac0868b910e9378e630d479d25e729d2efaf642ffbda91a3b96fb60cdeedf30,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/infiltration_lightgbm_seed44_validation_threshold_grid.csv,.csv,5994,64a8177b3cb29698b1cf6d8e442d96d3ee4ee45abc4c789634af531599514f42,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/stage28_2a30_infiltration_lightgbm_seed44_execution_progress.json,.json,904,fe81f9c65e74aa1b80ed0e274976c4ee4b00d55f21dc60e05ec849f4882ebb17,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/stage28_2a30_infiltration_lightgbm_seed44_fit_ledger.json,.json,514,5e87cd310faa12c0d144b1be2a33838dd0b47d07abc22a996d28680cac163dd7,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a30_infiltration_lightgbm_seed44/stage28_2a30_infiltration_lightgbm_seed44_result.json,.json,11585,23c111bc16af14282bb8c47b43700bf5891456b2039f0b85a69410922e323ff4,YES,Stage27;Stage28,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,json_object_keys=25,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/checksums.sha256,.sha256,871,86dd5bcfeef002ebece31bdac14e167fd590e7563cd1011f716bbcadf99385bb,YES,Stage27;Stage28,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/infiltration_xgboost_seed45_cpu_model.json,.json,624830,59c1026f5bc6d1bd28791bc5ecd87188cf2505dfc78e567f65e012eaba55f40a,YES,Stage27;Stage28,FITTED_MODEL_WEIGHT,MODEL_WEIGHT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,MANUAL_RIGHTS_REVIEW,FITTED_FROM_EXTERNAL_DATA_REVIEW_REQUIRED,Fitted model or preprocessing checkpoint; no rights upgrade inferred
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/infiltration_xgboost_seed45_known_validation_prob_float32.npy,.npy,2770896,d2e95d9b77d3f0fc9f4fdfe651acac0d66eeb82b3213e3ac5d7a356f0f559aaf,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/infiltration_xgboost_seed45_operational_target_prob_float32.npy,.npy,1836000,42e600d544a942f8a22e70ff6470ef7002ee98c021e550d59a8f59be693a71a5,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/infiltration_xgboost_seed45_validation_threshold_grid.csv,.csv,10384,2089fde31109aceabab4c5b1123e05e949ee2a0256cc1fc5dfcb417d46167f5a,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/stage28_2a31_infiltration_xgboost_seed45_execution_progress.json,.json,902,93616d075bb1de257f65a10abff3afc912592dc161d7df4401ddb56e989edc17,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/stage28_2a31_infiltration_xgboost_seed45_fit_ledger.json,.json,513,3ac634ac847689197ac6074749aa2bfe988eb0b22bc26ebb79414aeff2584e93,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a31_infiltration_xgboost_seed45/stage28_2a31_infiltration_xgboost_seed45_result.json,.json,11649,78ac7922508ded734648b91dabb1e41e4afe7c7635ceb0d420b0d59f8953c6e1,YES,Stage27;Stage28,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,json_object_keys=25,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/checksums.sha256,.sha256,877,3ced9a9873b36d2ec788f80ec22f084aa72cc92bc6bccb6c1dbb9e76853a39af,YES,Stage27;Stage28,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/infiltration_lightgbm_seed45_cpu_model.txt,.txt,1040478,d02c0ec6c128668412b3c321e918ef60c6ee17167ef2e774b2fca59509d4f4e8,YES,Stage27;Stage28,FITTED_MODEL_WEIGHT,MODEL_WEIGHT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,MANUAL_RIGHTS_REVIEW,FITTED_FROM_EXTERNAL_DATA_REVIEW_REQUIRED,Fitted model or preprocessing checkpoint; no rights upgrade inferred
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/infiltration_lightgbm_seed45_known_validation_prob_float32.npy,.npy,2770896,9ced101aa4a4775320a03c31d2ad95fb9ab00207fd00234bb9001761e0308117,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/infiltration_lightgbm_seed45_operational_target_prob_float32.npy,.npy,1836000,ac95571e8451c9b1fac500c03764fada7b0aaa887d1b7bb1f5001bd70148d180,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/infiltration_lightgbm_seed45_validation_threshold_grid.csv,.csv,9068,85669027d1590b12a440df046eeeaf3378df5e7082aca4aca2930451c469731a,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/stage28_2a32_infiltration_lightgbm_seed45_execution_progress.json,.json,904,2b0310c4652f05bf46f491da56cb707f9e5d76ec9540b73d1669130ca2b8cc90,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/stage28_2a32_infiltration_lightgbm_seed45_fit_ledger.json,.json,514,25e78459984236bbe7cad331c1c13514b40e014941bcf6889fcedd103d69c567,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a32_infiltration_lightgbm_seed45/stage28_2a32_infiltration_lightgbm_seed45_result.json,.json,11768,062c33e4596180d2fae8814295d5a213835f48445dfe9c995f7dbad9cdd67105,YES,Stage27;Stage28,AGGREGATE_REGISTRY_AUDIT_OR_SUMMARY,AGGREGATE_DERIVED_RESULT,json_object_keys=25,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/checksums.sha256,.sha256,871,0ed85f84740254022665727581fe9a7d1f8e57d7c5014e7912e668dcd0bc809b,YES,Stage27;Stage28,MANIFEST_RECEIPT_OR_CHECKSUM,AGGREGATE_DERIVED_RESULT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate table or checksum receipt; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/infiltration_xgboost_seed46_cpu_model.json,.json,629223,804dd2ac565e6d46694267a16e8c911a590aef7273042d6ae9538867be634395,YES,Stage27;Stage28,FITTED_MODEL_WEIGHT,MODEL_WEIGHT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NO,MANUAL_RIGHTS_REVIEW,FITTED_FROM_EXTERNAL_DATA_REVIEW_REQUIRED,Fitted model or preprocessing checkpoint; no rights upgrade inferred
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/infiltration_xgboost_seed46_known_validation_prob_float32.npy,.npy,2770896,169e0632d2bb14cbede196f6312cbc7ebcfa84faabe9998beb3308e5a6fedc04,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,692692;dtype=<f4,692692,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/infiltration_xgboost_seed46_operational_target_prob_float32.npy,.npy,1836000,6f2e037e692aa3006ff1e6bf2af5ba7167a5eaa1fea48ed35817c50299550835,YES,Stage27;Stage28,RECORD_LEVEL_ARRAY_OR_TABLE,PER_RECORD_DERIVED_ARTIFACT,458968;dtype=<f4,458968,NPY_HEADER_ONLY_NO_ARRAY_LOAD,UNKNOWN,MANUAL_RIGHTS_REVIEW,RECORD_OR_PACKET_DERIVATIVE_REVIEW_REQUIRED,Binary array/cache not deserialized; conservative manual review
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/infiltration_xgboost_seed46_validation_threshold_grid.csv,.csv,10330,bb538421234c0b27d298698a1f970864a53fe94f64c478a8f03bf30c1b2b0975,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,99x11,99,CSV_STREAMED_ROW_AND_COLUMN_COUNT,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/stage28_2a33_infiltration_xgboost_seed46_execution_progress.json,.json,902,8a3986a0799dc072da649ed52fa9030baa0f9f892e16a9969343554d51d521c8,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=16,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
results/stage28_stability_novelty_control/stage28_2a_stage27_seed_stability/stage28_2a33_infiltration_xgboost_seed46/stage28_2a33_infiltration_xgboost_seed46_fit_ledger.json,.json,513,e7b4a79fecdc1319ce97be225d4a2d9c1fb92d1227f3f846940c30eb9328d410,YES,Stage27;Stage28,AGGREGATE_SCIENTIFIC_RESULT,AGGREGATE_DERIVED_RESULT,json_object_keys=12,NOT_APPLICABLE,JSON_TOP_LEVEL_STATIC_METADATA,NO,INCLUDE_WITH_NOTICE,AGGREGATE_DERIVED_DATASET_NOTICE_REQUIRED,Aggregate repository result; include dataset attribution and provenance notice
