case_id,model,model_display,selected_outcome,holdout_position,original_row_index,y_true,attack_category,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank,is_top10,reference_attribution_mean,reference_attribution_std,reference_attribution_minimum,reference_attribution_maximum,positive_reference_fraction,negative_reference_fraction,zero_reference_fraction,reference_sign_consistency
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,0.4423573202825848,0.4423573202825848,13,False,0.4423573202825849,0.4607033166261922,-0.0,1.7599299448788337,0.8125,0.0,0.1875,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-0.22853208599334804,0.22853208599334804,20,False,-0.22853208599334807,0.6468227906566039,-1.6560519870859296,1.0418925994997033,0.125,0.5625,0.3125,0.5625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.7080283855710501,0.7080283855710501,6,True,0.7080283855710501,0.850123287495866,-0.0,2.80021423189944,0.75,0.0,0.25,0.75
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,0.004052832835550371,0.004052832835550371,55,False,0.004052832835550371,0.04770093096197653,-0.1571310645496326,0.17662976142917067,0.0625,0.0625,0.875,0.875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.17384737855579724,0.17384737855579724,22,False,0.1738473785557973,0.23307118499196938,-0.298269170247604,0.6461609549848705,0.625,0.125,0.25,0.625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-0.978325603218485,0.978325603218485,4,True,-0.978325603218485,0.9326937649841565,-2.5816278156790817,0.0,0.0,0.625,0.375,0.625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,15,Flow Byts/s,0.0,-0.06769761443138123,0.023879092210393832,0.023879092210393832,44,False,0.023879092210393832,0.057889470850022794,-8.019070267749512e-05,0.23057470070150432,0.78125,0.03125,0.1875,0.78125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,16,Flow Pkts/s,0.436332347,-0.36434701085090637,0.01475884547068192,0.01475884547068192,48,False,0.014758845470681918,0.05314347726698375,-7.185695789450192e-07,0.2846175735606909,0.71875,0.28125,0.0,0.71875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,17,Flow IAT Mean,3055774.667,0.034815430641174316,0.0717488031032903,0.0717488031032903,37,False,0.07174880310329025,0.6812128062456624,-0.25071451023968744,3.0397205089447943,0.09375,0.90625,0.0,0.90625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,18,Flow IAT Std,3062849.312,0.3413114845752716,-0.3016193622962427,0.3016193622962427,16,False,-0.30161936229624264,0.6676867932148689,-1.4059640428117746,2.8208320555004023,0.125,0.875,0.0,0.875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,19,Flow IAT Max,6125717.0,0.03378071263432503,0.07803574305149391,0.07803574305149391,34,False,0.07803574305149392,0.5331819232254355,-0.2962484037390313,2.24960736945125,0.21875,0.78125,0.0,0.78125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,20,Flow IAT Min,68.0,-0.17875449359416962,0.15078138528711435,0.15078138528711435,25,False,0.1507813852871144,0.5562553095293942,-4.4215044302828126e-06,2.42735819748132,0.4375,0.5625,0.0,0.5625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,21,Fwd IAT Tot,0.0,-0.3672982156276703,-0.012319117591245717,0.012319117591245717,50,False,-0.012319117591245711,0.12025778489242128,-0.299653197361178,0.29145629349838353,0.125,0.8125,0.0625,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,22,Fwd IAT Mean,0.0,-0.24259880185127258,0.1112128624119695,0.1112128624119695,27,False,0.1112128624119695,0.31281866438704425,-0.0007825236814144832,1.4442728159568252,0.90625,0.03125,0.0625,0.90625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,23,Fwd IAT Std,0.0,-0.3030920922756195,-0.15560006717715144,0.15560006717715144,24,False,-0.15560006717715139,0.630164516971475,-3.6007706217257973,0.1622794362309759,0.0625,0.65625,0.28125,0.65625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,24,Fwd IAT Max,0.0,-0.3346872627735138,0.22026441641212657,0.22026441641212657,21,False,0.22026441641212655,0.5497965261537345,-0.0017191705220423095,2.5090222793333785,0.78125,0.15625,0.0625,0.78125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,25,Fwd IAT Min,0.0,-0.19227269291877747,0.05677108109636764,0.05677108109636764,38,False,0.05677108109636763,0.21746513953543603,-0.019573419388885824,1.0983581269901903,0.34375,0.5625,0.09375,0.5625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,26,Bwd IAT Tot,9167256.0,0.10433560609817505,-0.018885072316300208,0.018885072316300208,46,False,-0.01888507231630021,0.221700508194533,-0.7684924083084335,0.45224228395691163,0.46875,0.53125,0.0,0.53125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,27,Bwd IAT Mean,4583628.0,0.44339126348495483,0.04974366941102796,0.04974366941102796,40,False,0.04974366941102795,0.20776398939243887,-0.44159665577757934,0.5223833923655459,0.71875,0.28125,0.0,0.71875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,28,Bwd IAT Std,2180843.178,0.358483225107193,-0.07918144063232549,0.07918144063232549,33,False,-0.07918144063232549,0.3154063077479444,-0.6259699326205365,1.1667282609268805,0.3125,0.6875,0.0,0.6875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,29,Bwd IAT Max,6125717.0,0.3043515384197235,-0.09256574674681038,0.09256574674681038,29,False,-0.0925657467468104,0.144282254183885,-0.5407341717538497,0.12237199682113936,0.3125,0.6875,0.0,0.6875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,30,Bwd IAT Min,3041539.0,0.3602474331855774,0.005153591387952305,0.005153591387952305,53,False,0.005153591387952303,0.06294157270183447,-0.126079160969765,0.17354125275702195,0.5625,0.4375,0.0,0.5625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,31,Fwd PSH Flags,0.0,-0.1852944940328598,-0.0007812496137920507,0.0007812496137920507,58,False,-0.0007812496137920507,0.004349813758146097,-0.024999987641345624,0.0,0.0,0.03125,0.96875,0.96875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,35,Fwd Header Len,24.0,-0.035434700548648834,-4.017796225836487e-05,4.017796225836487e-05,64,False,-4.0177962258364886e-05,0.0005497972921948941,-0.0009313439588255859,0.0013188376805004405,0.5,0.5,0.0,0.5
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,36,Bwd Header Len,72.0,-0.019112469628453255,-2.9790096839326052e-05,2.9790096839326052e-05,65,False,-2.9790096839326947e-05,0.02532997392391037,-0.047485748823170394,0.07430871470002116,0.46875,0.53125,0.0,0.53125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,37,Fwd Pkts/s,0.109083087,-0.3348706066608429,0.012727615118176428,0.012727615118176428,49,False,0.012727615118176432,0.04432763785757249,-2.3375232293398884e-06,0.21585473730602844,0.90625,0.09375,0.0,0.90625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,38,Bwd Pkts/s,0.327249261,-0.3509824573993683,-0.018960009978172553,0.018960009978172553,45,False,-0.018960009978172557,0.10177790800959592,-0.5855556106714133,0.0003736013037574414,0.34375,0.65625,0.0,0.65625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,39,Pkt Len Min,0.0,-0.24511286616325378,-0.05081760280328251,0.05081760280328251,39,False,-0.05081760280328251,0.13669206102199669,-0.47646520248453555,0.0,0.0,0.125,0.875,0.875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,40,Pkt Len Max,0.0,-0.7656013369560242,0.53494829739665,0.53494829739665,9,True,0.5349482973966502,0.6222302116041093,-0.0030495163508680824,1.9819878636082588,0.75,0.0625,0.1875,0.75
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,41,Pkt Len Mean,0.0,-0.7634954452514648,0.7258351332001405,0.7258351332001405,5,True,0.7258351332001405,0.7489770927052406,-0.0,2.6216653473511498,0.8125,0.0,0.1875,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,42,Pkt Len Std,0.0,-0.7985594868659973,0.291688945757368,0.291688945757368,17,False,0.2916889457573679,0.619946402373851,-0.38516217158093563,1.831472032708435,0.59375,0.21875,0.1875,0.59375
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,43,Pkt Len Var,0.0,-0.16378726065158844,-0.3475447547822944,0.3475447547822944,14,False,-0.34754475478229435,0.4130755604184305,-1.2990079691171643,0.0,0.0,0.8125,0.1875,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,70,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,45,SYN Flag Cnt,0.0,-0.1852944940328598,0.024029025083366674,0.024029025083366674,43,False,0.024029025083366674,0.13378794953271766,-0.0,0.7689288026677336,0.03125,0.0,0.96875,0.96875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.32903508677579907,0.32903508677579907,15,False,-0.3290350867757992,0.6796511884396097,-1.940407011007159,0.40183411158861926,0.125,0.25,0.625,0.625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,47,PSH Flag Cnt,1.0,0.9456127285957336,-0.10634977477773261,0.10634977477773261,28,False,-0.10634977477773262,0.4427119597097405,-2.1443894618975063,0.9021236236856689,0.0625,0.3125,0.625,0.625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,48,ACK Flag Cnt,0.0,-0.6407217979431152,0.454242653556588,0.454242653556588,12,False,0.454242653556588,1.2020641988511775,-0.6841035653823824,3.767058321110378,0.1875,0.03125,0.78125,0.78125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,51,ECE Flag Cnt,0.0,-0.5218309164047241,-0.5804867462259826,0.5804867462259826,8,True,-0.5804867462259826,0.8464046406003808,-2.451243347289582,0.0,0.0,0.375,0.625,0.625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,52,Down/Up Ratio,3.0,2.6272928714752197,1.7586317332724917,1.7586317332724917,1,True,1.758631733272492,0.6544045782611579,0.7395024426064436,3.0489764248988087,1.0,0.0,0.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,53,Pkt Size Avg,0.0,-0.8142153024673462,0.22891605233532936,0.22891605233532936,19,False,0.2289160523353294,0.41752444201510114,-0.280109553965446,1.1131691606325669,0.5,0.3125,0.1875,0.5
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,-0.6468887935408888,0.6468887935408888,7,True,-0.6468887935408885,0.961342493106221,-2.8697076989954953,0.1264400699615138,0.0625,0.75,0.1875,0.75
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,-0.14812978320798179,0.14812978320798179,26,False,-0.14812978320798179,0.21297149402231133,-0.9141855625446902,0.015827591984173862,0.09375,0.65625,0.25,0.65625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,62,Subflow Fwd Pkts,1.0,-0.033733732998371124,-1.1980830373011684e-05,1.1980830373011684e-05,66,False,-1.1980830373011684e-05,0.00043229924425893353,-0.0005870813782135336,0.0018407214009157184,0.25,0.6875,0.0625,0.6875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,63,Subflow Fwd Byts,0.0,-0.036053989082574844,0.00017412449868826248,0.00017412449868826248,62,False,0.00017412449868826245,0.0019009340038515245,-0.005678987501377194,0.0031863695133028938,0.46875,0.34375,0.1875,0.46875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,64,Subflow Bwd Pkts,3.0,-0.020966803655028343,-0.001931176840131361,0.001931176840131361,57,False,-0.0019311768401313611,0.006440429901242018,-0.018907898843497205,0.007251300106118555,0.4375,0.53125,0.03125,0.53125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.002589290617442213,0.002589290617442213,56,False,-0.002589290617442213,0.0056773063276871535,-0.02425748632360448,1.2667581818459899e-05,0.03125,0.71875,0.25,0.71875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,66,Init Fwd Win Byts,1024.0,-0.6936777234077454,1.5399059172930254,1.5399059172930254,2,True,1.5399059172930256,2.868993459099024,-0.07956978438883222,9.183447955993453,0.65625,0.34375,0.0,0.65625
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,67,Init Bwd Win Byts,8192.0,0.03303839638829231,0.15841621217016705,0.15841621217016705,23,False,0.1584162121701671,0.6680046150770802,-1.3612879048847653,1.9115253186313332,0.5,0.5,0.0,0.5
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,0.00011171323467412053,0.00011171323467412053,63,False,0.00011171323467412053,0.0001039924218192324,-8.448000834880177e-05,0.0003902061847578086,0.75,0.03125,0.21875,0.75
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,69,Fwd Seg Size Min,24.0,0.18137143552303314,0.4938854436950986,0.4938854436950986,10,True,0.4938854436950987,0.5627062670264353,-0.1799407236407027,1.8759018152824287,0.9375,0.0625,0.0,0.9375
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,70,Active Mean,3041607.0,1.0086798667907715,0.22902984578591862,0.22902984578591862,18,False,0.22902984578591867,0.21663979236042974,-0.08296790501311031,0.6370143324157902,0.75,0.25,0.0,0.75
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,71,Active Std,0.0,-0.06719702482223511,0.004681479536522334,0.004681479536522334,54,False,0.004681479536522333,0.018222410673612487,0.0,0.10179581329081908,0.125,0.0,0.875,0.875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,72,Active Max,3041607.0,0.7421780824661255,-0.07725521385202765,0.07725521385202765,36,False,-0.07725521385202766,0.22339321833014794,-0.5254448395347218,0.6193045255692721,0.3125,0.6875,0.0,0.6875
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,73,Active Min,3041607.0,1.2206836938858032,0.03247307451768075,0.03247307451768075,41,False,0.03247307451768074,0.28419541491403894,-0.826769723231397,0.6606798407119066,0.59375,0.40625,0.0,0.59375
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,74,Idle Mean,6125717.0,0.1258886456489563,-0.08223534962811757,0.08223534962811757,31,False,-0.08223534962811757,0.8574418159532009,-3.9571368628876207,0.4184126015769226,0.8125,0.1875,0.0,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,75,Idle Std,0.0,-0.13760210573673248,-0.006270890838197551,0.006270890838197551,52,False,-0.006270890838197552,0.019915907412292915,-0.09541090160314983,0.0,0.0,0.15625,0.84375,0.84375
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,76,Idle Max,6125717.0,0.09332294762134552,0.08183719193075224,0.08183719193075224,32,False,0.08183719193075223,0.4122504866745307,-1.8119703827560951,0.6025355680592996,0.8125,0.1875,0.0,0.8125
MLP_TP_01,mlp,MLP,TP,10547,257756,1,Infilteration,77,Idle Min,6125717.0,0.14803127944469452,-0.07764387885428413,0.07764387885428413,35,False,-0.07764387885428414,0.2707383135011863,-1.325802192080561,0.3162408501699285,0.1875,0.8125,0.0,0.8125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,0,Dst Port,8080.0,-0.15347787737846375,3.830902963651485,3.830902963651485,1,True,3.830902963651485,4.702476782578212,0.054760241932908085,15.23412876755116,1.0,0.0,0.0,1.0
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,1,Protocol,6.0,-0.4150773882865906,-0.041400568330302284,0.041400568330302284,45,False,-0.041400568330302284,0.22316631153001143,-0.8865782452146407,0.3537479762182549,0.0625,0.09375,0.84375,0.84375
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,2,Flow Duration,718.0,-0.3771224617958069,0.3863195283724964,0.3863195283724964,25,False,0.38631952837249645,0.7452162402788332,-0.00034633982807008926,2.947396953559367,0.90625,0.09375,0.0,0.90625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,3,Tot Fwd Pkts,2.0,-0.033482640981674194,-0.0005859752120334397,0.0005859752120334397,61,False,-0.0005859752120334397,0.0006775705926395478,-0.0025148714793520703,6.152788148448498e-05,0.0625,0.71875,0.21875,0.71875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.03770108477759674,0.03770108477759674,47,False,0.03770108477759674,0.03559917413927804,-0.0,0.1485746124716972,0.8125,0.0,0.1875,0.8125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,-0.00504149270843924,0.00504149270843924,57,False,-0.005041492708439239,0.005422476687437706,-0.019271871470299944,0.0,0.0,0.8125,0.1875,0.8125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,-0.010386185230573013,0.010386185230573013,54,False,-0.010386185230573015,0.01935347791577711,-0.06539141517985818,0.0,0.0,0.75,0.25,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,2.424834816933121,2.424834816933121,2,True,2.424834816933121,3.6808828806526743,-0.0,11.87951001912623,0.8125,0.0,0.1875,0.8125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,-0.18748720577683142,0.18748720577683142,32,False,-0.18748720577683142,0.49943490586179956,-1.6866091308903481,0.0,0.0,0.125,0.875,0.875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,0.5891772876312535,0.5891772876312535,21,False,0.5891772876312535,0.7062547968021894,-0.04878876184580061,2.9733103056931176,0.75,0.0625,0.1875,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,-1.3369557128181717,1.3369557128181717,10,True,-1.3369557128181717,1.2559970840693737,-4.4267743770535235,0.0,0.0,0.6875,0.3125,0.6875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,11,Bwd Pkt Len Max,0.0,-0.684525191783905,1.430087351437603,1.430087351437603,8,True,1.4300873514376031,1.5769079218013244,-0.0,4.57924084522957,0.75,0.0,0.25,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,-0.3715966393588256,0.3715966393588256,26,False,-0.3715966393588256,0.9836963991011684,-3.05874290698809,0.0,0.0,0.125,0.875,0.875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,0.15702916557993307,0.15702916557993307,34,False,0.15702916557993307,0.34924750231172036,-0.7589558434894599,0.783929604723857,0.53125,0.21875,0.25,0.53125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,-1.92234230823085,1.92234230823085,4,True,-1.9223423082308497,1.8687481913292456,-4.841155197445467,0.0,0.0,0.625,0.375,0.625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,15,Flow Byts/s,0.0,-0.06769761443138123,-0.01662874005766392,0.01662874005766392,49,False,-0.016628740057663915,0.038090928559755995,-0.13526026467297342,0.009402716778565391,0.40625,0.40625,0.1875,0.40625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,16,Flow Pkts/s,2785.51532,-0.35771897435188293,0.047658562649537876,0.047658562649537876,42,False,0.04765856264953787,0.27051722993511956,-0.025835604008355283,1.5334051723381805,0.25,0.75,0.0,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,17,Flow IAT Mean,718.0,-0.23082338273525238,0.07876420516362304,0.07876420516362304,39,False,0.07876420516362306,0.6016027337690512,-1.2876176524937302,2.8421943853326606,0.375,0.625,0.0,0.625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,18,Flow IAT Std,0.0,-0.24242855608463287,0.22140032111298,0.22140032111298,29,False,0.22140032111298003,0.6755406840898146,-4.4651649717753275e-05,3.7255676197618133,0.71875,0.125,0.15625,0.71875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,19,Flow IAT Max,718.0,-0.3446445167064667,0.18964403289310186,0.18964403289310186,31,False,0.18964403289310186,0.6004868430112824,-0.3614800448473675,2.4241748076652994,0.53125,0.46875,0.0,0.53125
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,20,Flow IAT Min,718.0,-0.1786961704492569,0.795541405508348,0.795541405508348,18,False,0.795541405508348,2.552779871022818,-0.00019616654314178015,11.14847537196402,0.125,0.875,0.0,0.875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,21,Fwd IAT Tot,718.0,-0.3672744035720825,-0.46657141446951345,0.46657141446951345,23,False,-0.46657141446951356,0.8023246278512765,-2.7848819522089334,6.256547387452349e-05,0.125,0.875,0.0,0.875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,22,Fwd IAT Mean,718.0,-0.24254441261291504,-0.40739461038629465,0.40739461038629465,24,False,-0.4073946103862946,1.092462177688231,-4.418345617329049,0.0001478758884465971,0.28125,0.71875,0.0,0.71875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,23,Fwd IAT Std,0.0,-0.3030920922756195,0.06433226781796261,0.06433226781796261,40,False,0.06433226781796261,0.1761758861060801,-0.05174364364147915,0.6350779235335988,0.40625,0.3125,0.28125,0.40625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,24,Fwd IAT Max,718.0,-0.3346427083015442,0.727514445343071,0.727514445343071,19,False,0.7275144453430707,1.5899831751460243,-0.00013422576553241694,6.865708904455976,0.875,0.125,0.0,0.875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,25,Fwd IAT Min,718.0,-0.19221800565719604,0.06024468719563787,0.06024468719563787,41,False,0.06024468719563788,0.2195859998611492,-0.000991293739691871,1.0837391579317188,0.65625,0.34375,0.0,0.65625
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,26,Bwd IAT Tot,0.0,-0.2732647657394409,-0.0073986392382836014,0.0073986392382836014,56,False,-0.0073986392382836014,0.2042296416569013,-0.5397358375029653,0.7009532770816524,0.25,0.5,0.25,0.5
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,27,Bwd IAT Mean,0.0,-0.1603161096572876,-0.1618954392099381,0.1618954392099381,33,False,-0.16189543920993807,0.4355763244470749,-2.3219063964967446,0.0,0.0,0.75,0.25,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,28,Bwd IAT Std,0.0,-0.23024432361125946,-0.32032548350159495,0.32032548350159495,28,False,-0.32032548350159495,1.0645980745977903,-5.980419127147464,0.0,0.0,0.5,0.5,0.5
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,29,Bwd IAT Max,0.0,-0.2293379306793213,0.11838003770186833,0.11838003770186833,37,False,0.11838003770186833,0.42021683209503113,-0.0,2.390115063451904,0.75,0.0,0.25,0.75
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,30,Bwd IAT Min,0.0,-0.09595174342393875,0.0122220105044016,0.0122220105044016,50,False,0.0122220105044016,0.03775852218314468,-0.0,0.21198830765984222,0.6875,0.0,0.3125,0.6875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,31,Fwd PSH Flags,0.0,-0.1852944940328598,0.011241421052630868,0.011241421052630868,53,False,0.011241421052630868,0.06258958352440529,0.0,0.3597254736841878,0.03125,0.0,0.96875,0.96875
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68,False,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0
MLP_TP_02,mlp,MLP,TP,48488,164174,1,Bot,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
