model,model_display,case_id,holdout_position,original_row_index,y_true,attack_category,baseline_id,baseline_display,integration_steps,feature_index,feature_name,raw_feature_value,scaled_feature_value,attribution,absolute_attribution,absolute_rank
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,23,Fwd IAT Std,17962.53385,-0.29811692237854004,-0.09480625885894156,0.09480625885894156,19
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,24,Fwd IAT Max,249899.0,-0.3191825747489929,0.08639620961336195,0.08639620961336195,24
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,25,Fwd IAT Min,218766.0,-0.1756083369255066,-0.006208732044993938,0.006208732044993938,48
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,26,Bwd IAT Tot,0.0,-0.2732647657394409,-0.012899367600230634,0.012899367600230634,38
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,27,Bwd IAT Mean,0.0,-0.1603161096572876,0.011446419804973495,0.011446419804973495,40
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,28,Bwd IAT Std,0.0,-0.23024432361125946,0.04706137067567081,0.04706137067567081,29
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,29,Bwd IAT Max,0.0,-0.2293379306793213,0.00325830406709122,0.00325830406709122,52
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,30,Bwd IAT Min,0.0,-0.09595174342393875,0.00035419055031721974,0.00035419055031721974,60
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,31,Fwd PSH Flags,0.0,-0.1852944940328598,0.0034049088803530855,0.0034049088803530855,51
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,67
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,33,Fwd URG Flags,0.0,-0.02324415184557438,0.0,0.0,68
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,34,Bwd URG Flags,0.0,0.0,0.0,0.0,69
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,35,Fwd Header Len,32.0,-0.03518366441130638,-0.0009822315090141202,0.0009822315090141202,57
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,36,Bwd Header Len,0.0,-0.061066582798957825,-0.011351285135828221,0.011351285135828221,41
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,37,Fwd Pkts/s,5.818410323,-0.3348478376865387,0.001916927398399969,0.001916927398399969,54
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,38,Bwd Pkts/s,0.0,-0.350984126329422,-0.0015639549735187923,0.0015639549735187923,55
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,39,Pkt Len Min,300.0,8.23651123046875,1.5073566556599203,1.5073566556599203,1
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,40,Pkt Len Max,300.0,-0.1968986690044403,-0.089299059505656,0.089299059505656,21
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,41,Pkt Len Mean,300.0,2.1671688556671143,-0.6101843595614785,0.6101843595614785,3
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,42,Pkt Len Std,0.0,-0.7985594868659973,0.16048961975427753,0.16048961975427753,14
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,43,Pkt Len Var,0.0,-0.16378726065158844,-0.04037233792060675,0.04037233792060675,33
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.0,0.0,70
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,-0.00860097762994852,0.00860097762994852,43
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,46,RST Flag Cnt,0.0,-0.5218309164047241,-0.14716246675132436,0.14716246675132436,15
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.08770271084387216,0.08770271084387216,22
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,48,ACK Flag Cnt,0.0,-0.6407217979431152,0.08294151847700926,0.08294151847700926,25
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.0,0.0,78
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,50,CWE Flag Count,0.0,-0.02324415184557438,0.0,0.0,77
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,0.2501165443030783,0.2501165443030783,9
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,52,Down/Up Ratio,0.0,-0.5546588897705078,0.029221060466656255,0.029221060466656255,34
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,53,Pkt Size Avg,375.0,2.6091649532318115,-0.08161040252819357,0.08161040252819357,26
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,54,Fwd Seg Size Avg,300.0,2.725452184677124,0.397432767665875,0.397432767665875,6
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,0.4617373167533499,0.4617373167533499,4
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,71
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,72
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,73
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,74
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,62,Subflow Fwd Pkts,4.0,-0.032980453222990036,0.00011055052888214335,0.00011055052888214335,63
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,63,Subflow Fwd Byts,1200.0,-0.026927119120955467,0.0001697642829353104,0.0001697642829353104,62
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,0.0026539975244852425,0.0026539975244852425,53
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,65,Subflow Bwd Byts,0.0,-0.02156716026365757,0.0067339727217760725,0.0067339727217760725,47
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,66,Init Fwd Win Byts,-1.0,-0.7433345913887024,0.11205205190346677,0.11205205190346677,18
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,-0.20377362106127497,0.20377362106127497,11
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,68,Fwd Act Data Pkts,3.0,-0.03238852322101593,-7.916342717213157e-05,7.916342717213157e-05,66
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,69,Fwd Seg Size Min,8.0,-1.4315420389175415,0.3050002698051725,0.3050002698051725,8
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,70,Active Mean,0.0,-0.09103736281394958,0.005357979529792521,0.005357979529792521,49
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,71,Active Std,0.0,-0.06719702482223511,-0.008857182642825825,0.008857182642825825,42
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,72,Active Max,0.0,-0.09757475554943085,-0.014585856258496309,0.014585856258496309,37
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,73,Active Min,0.0,-0.07560674101114273,0.0004512878541526551,0.0004512878541526551,59
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,74,Idle Mean,0.0,-0.29483991861343384,-0.007156357589926346,0.007156357589926346,46
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,75,Idle Std,0.0,-0.13760210573673248,-8.466261705452412e-05,8.466261705452412e-05,65
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,76,Idle Max,0.0,-0.3058960735797882,-0.008106693966264865,0.008106693966264865,44
cnn,CNN,NEURAL_DISAGREE_10,54590,151302,1,Infilteration,benign_reference_32,Mean IG over 32 benign training references,128,77,Idle Min,0.0,-0.27937188744544983,-0.01688631260671958,0.01688631260671958,36
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,0,Dst Port,80.0,-0.5512083768844604,-4.74421374926416,4.74421374926416,1
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,1,Protocol,6.0,-0.4150773882865906,1.0588017063893613,1.0588017063893613,12
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,2,Flow Duration,6.0,-0.37714603543281555,-0.7421105651352575,0.7421105651352575,17
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,3,Tot Fwd Pkts,2.0,-0.033482640981674194,0.015903019925513896,0.015903019925513896,62
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,4,Tot Bwd Pkts,0.0,-0.05591423809528351,0.09799183737162936,0.09799183737162936,46
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,5,TotLen Fwd Pkts,0.0,-0.036053989082574844,0.0349401397535065,0.0349401397535065,58
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,6,TotLen Bwd Pkts,0.0,-0.021563339978456497,0.01574210893649529,0.01574210893649529,63
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,7,Fwd Pkt Len Max,0.0,-0.6599207520484924,1.7368543061608563,1.7368543061608563,6
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,8,Fwd Pkt Len Min,0.0,-0.2446633279323578,-0.1973289765386912,0.1973289765386912,39
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,9,Fwd Pkt Len Mean,0.0,-0.7370033860206604,1.1615847689015046,1.1615847689015046,10
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,10,Fwd Pkt Len Std,0.0,-0.6824519038200378,0.3458724564751379,0.3458724564751379,29
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,11,Bwd Pkt Len Max,0.0,-0.684525191783905,0.2199108006241535,0.2199108006241535,36
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,12,Bwd Pkt Len Min,0.0,-0.3786987066268921,0.21376493817552536,0.21376493817552536,38
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,13,Bwd Pkt Len Mean,0.0,-0.6581581234931946,1.18203968807298,1.18203968807298,9
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,14,Bwd Pkt Len Std,0.0,-0.6783645153045654,0.3409842288532066,0.3409842288532066,31
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,15,Flow Byts/s,0.0,-0.06769761443138123,0.14065904970102242,0.14065904970102242,42
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,16,Flow Pkts/s,333333.3333,0.42893218994140625,0.6708250258027332,0.6708250258027332,18
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,17,Flow IAT Mean,6.0,-0.23088528215885162,0.5509977755731372,0.5509977755731372,21
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,18,Flow IAT Std,0.0,-0.24242855608463287,0.03523464665413626,0.03523464665413626,57
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,19,Flow IAT Max,6.0,-0.3446885049343109,0.36213302086380106,0.36213302086380106,27
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,20,Flow IAT Min,6.0,-0.17876005172729492,-0.10790010757045748,0.10790010757045748,45
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,21,Fwd IAT Tot,6.0,-0.36729803681373596,0.9617782914710874,0.9617782914710874,14
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,22,Fwd IAT Mean,6.0,-0.24259833991527557,0.2483311421501231,0.2483311421501231,35
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,23,Fwd IAT Std,0.0,-0.3030920922756195,0.27754264146115015,0.27754264146115015,33
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,24,Fwd IAT Max,6.0,-0.33468690514564514,0.3511747854604035,0.3511747854604035,28
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,25,Fwd IAT Min,6.0,-0.19227223098278046,-0.11215699597192087,0.11215699597192087,44
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,26,Bwd IAT Tot,0.0,-0.2732647657394409,0.4361855893037322,0.4361855893037322,25
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,27,Bwd IAT Mean,0.0,-0.1603161096572876,0.03667597533473122,0.03667597533473122,56
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,28,Bwd IAT Std,0.0,-0.23024432361125946,0.21928478180020916,0.21928478180020916,37
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,29,Bwd IAT Max,0.0,-0.2293379306793213,0.284170218835973,0.284170218835973,32
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,30,Bwd IAT Min,0.0,-0.09595174342393875,0.05663924301726953,0.05663924301726953,50
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,31,Fwd PSH Flags,0.0,-0.1852944940328598,-0.002881352281652157,0.002881352281652157,68
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,32,Bwd PSH Flags,0.0,0.0,0.0,0.0,71
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,33,Fwd URG Flags,0.0,-0.02324415184557438,-0.009187696566333923,0.009187696566333923,65
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,34,Bwd URG Flags,0.0,0.0,0.0,0.0,72
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,35,Fwd Header Len,64.0,-0.03417951613664627,0.06858640698075077,0.06858640698075077,48
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,36,Bwd Header Len,0.0,-0.061066582798957825,0.05752902240141007,0.05752902240141007,49
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,37,Fwd Pkts/s,333333.3333,0.9944902658462524,1.1138682830419344,1.1138682830419344,11
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,38,Bwd Pkts/s,0.0,-0.350984126329422,-0.4402642647004675,0.4402642647004675,24
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,39,Pkt Len Min,0.0,-0.24511286616325378,0.343859930514144,0.343859930514144,30
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,40,Pkt Len Max,0.0,-0.7656013369560242,-0.48042444628666,0.48042444628666,22
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,41,Pkt Len Mean,0.0,-0.7634954452514648,1.252328435180104,1.252328435180104,8
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,42,Pkt Len Std,0.0,-0.7985594868659973,2.1326607540598927,2.1326607540598927,4
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,43,Pkt Len Var,0.0,-0.16378726065158844,-0.014896786104055721,0.014896786104055721,64
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,44,FIN Flag Cnt,0.0,-0.05233189836144447,0.02284933304758827,0.02284933304758827,60
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,45,SYN Flag Cnt,0.0,-0.1852944940328598,-0.0021823094161715602,0.0021823094161715602,69
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,46,RST Flag Cnt,0.0,-0.5218309164047241,0.6324089067444362,0.6324089067444362,20
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,47,PSH Flag Cnt,0.0,-1.0575153827667236,0.9237292642946968,0.9237292642946968,15
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,48,ACK Flag Cnt,1.0,1.5607398748397827,4.614421996151751,4.614421996151751,2
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,49,URG Flag Cnt,0.0,-0.16248618066310883,0.4655680413656552,0.4655680413656552,23
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,50,CWE Flag Count,0.0,-0.02324415184557438,-0.0005130447468547139,0.0005130447468547139,70
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,51,ECE Flag Cnt,0.0,-0.5218309164047241,0.9980290438996878,0.9980290438996878,13
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,52,Down/Up Ratio,0.0,-0.5546588897705078,0.7686419895477393,0.7686419895477393,16
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,53,Pkt Size Avg,0.0,-0.8142153024673462,1.8265481197191393,1.8265481197191393,5
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,54,Fwd Seg Size Avg,0.0,-0.7370033860206604,0.6609901749574446,0.6609901749574446,19
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,55,Bwd Seg Size Avg,0.0,-0.6581581234931946,1.5411907903084998,1.5411907903084998,7
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,56,Fwd Byts/b Avg,0.0,0.0,0.0,0.0,73
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,57,Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,74
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,58,Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,77
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,59,Bwd Byts/b Avg,0.0,0.0,0.0,0.0,78
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,60,Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,75
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,61,Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,76
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,62,Subflow Fwd Pkts,2.0,-0.033482640981674194,0.005273334998711989,0.005273334998711989,66
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,63,Subflow Fwd Byts,0.0,-0.036053989082574844,0.02608059203702338,0.02608059203702338,59
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,64,Subflow Bwd Pkts,0.0,-0.05591423809528351,-0.047445251947884653,0.047445251947884653,54
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,65,Subflow Bwd Byts,0.0,-0.02156716026365757,-0.0042661089318317205,0.0042661089318317205,67
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,66,Init Fwd Win Byts,225.0,-0.7323858737945557,0.40699754717352304,0.40699754717352304,26
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,67,Init Bwd Win Byts,-1.0,-0.4095837473869324,-0.047931799119600604,0.047931799119600604,53
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,68,Fwd Act Data Pkts,0.0,-0.03314182162284851,0.04879470068020446,0.04879470068020446,52
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,69,Fwd Seg Size Min,32.0,0.9878281950950623,3.796968213563507,3.796968213563507,3
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,70,Active Mean,0.0,-0.09103736281394958,0.13339924864747651,0.13339924864747651,43
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,71,Active Std,0.0,-0.06719702482223511,0.05501377044410501,0.05501377044410501,51
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,72,Active Max,0.0,-0.09757475554943085,0.16398614981678752,0.16398614981678752,40
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,73,Active Min,0.0,-0.07560674101114273,-0.02052163707955374,0.02052163707955374,61
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,74,Idle Mean,0.0,-0.29483991861343384,0.26151920268865264,0.26151920268865264,34
cnn,CNN,NEURAL_DISAGREE_11,18486,69394,1,DoS attacks-Hulk,zero_scaled,Zero standardized vector,128,75,Idle Std,0.0,-0.13760210573673248,-0.04549044982266541,0.04549044982266541,55
